"Gene" "Weight_wo_mod" "M6ARatio" "M6AWeight" "Weight_w_M6A"
"PTPN11P2" 575351.8 0 0 575351.8
"PTPN11P3" 575078.8 0 0 575078.8
"PTPN11P4" 510509.8 0 0 510509.8
"PTPN11P5" 410157.6 0 0 410157.6
"PTPN12" 1089530.8 0.739835235 48.108 1089578.908
"PTPN13" 2759121.6 0.339627902 48.108 2759169.708
"PTPN14" 4289330 0.227359122 60.135 4289390.135
"PTPN18" 1164521.2 0.565101013 12.027 1164533.227
"PTPN2" 1116157 0.212772389 12.027 1116169.027
"PTPN20" 1001778 0 0 1001778
"PTPN20CP" 296536 0 0 296536
"PTPN21" 2072741.6 0.639813157 48.108 2072789.708
"PTPN22" 1156248.4 0 0 1156248.4
"PTPN23" 1682348.4 0.326572067 36.081 1682384.481
"PTPN23-DT" 789521.2 0 0 789521.2
"PTPN2P1" 345962.4 0 0 345962.4
"PTPN2P2" 330384.8 0 0 330384.8
"PTPN3" 2815297 0.327485324 24.054 2815321.054
"PTPN4" 3553843 0.224738856 24.054 3553867.054
"PTPN5" 1247082.2 0 0 1247082.2
"PTPN6" 777400.4 0 0 777400.4
"PTPN7" 1215326 0.614458757 0 1215326
"PTPN9" 2516345.8 0.18913852 0 2516345.8
"PTPRA" 1198592 0.164239273 0 1198592
"PTPRB" 3949080.2 0 0 3949080.2
"PTPRC" 2310789 0 0 2310789
"PTPRCAP" 292592.4 0 0 292592.4
"PTPRD" 3337846.8 0 0 3337846.8
"PTPRD-AS1" 1343509.6 0 0 1343509.6
"PTPRD-DT" 909209.6 0 0 909209.6
"PTPRE" 1844441.2 0.228788911 0 1844441.2
"PTPRF" 2488929 0.25311421 48.108 2488977.108
"PTPRG" 3004128.4 0.287276483 36.081 3004164.481
"PTPRG-AS1" 1105687.2 0 0 1105687.2
"PTPRH" 1266634.6 0.360717448 0 1266634.6
"PTPRJ" 2566846.8 0.264030831 24.054 2566870.854
"PTPRJ-AS1" 97018.2 0 0 97018.2
"PTPRK" 1930257.2 0 0 1930257.2
"PTPRK-AS1" 241590.4 0 0 241590.4
"PTPRM" 1963621 0.169464337 0 1963621
"PTPRN" 1642003.8 0.153438466 12.027 1642015.827
"PTPRN2" 1565850 0 0 1565850
"PTPRN2-AS1" 359023.8 0 0 359023.8
"PTPRO" 2505467.8 0 0 2505467.8
"PTPRQ" 2651179.2 0 0 2651179.2
"PTPRR" 1100100.4 0 0 1100100.4
"PTPRS" 2369712.2 0.233045701 48.108 2369760.308
"PTPRS-AS1" 111542.2 0 0 111542.2
"PTPRT" 4100813.2 0 0 4100813.2
"PTPRT-AS1" 508955.2 0 0 508955.2
"PTPRT-DT" 724045.2 0 0 724045.2
"PTPRU" 1794384.6 0.170877391 12.027 1794396.627
"PTPRVP" 1630340.4 0 0 1630340.4
"PTPRZ1" 2598952.6 0 0 2598952.6
"PTRH1" 867260.4 0.378578073 12.027 867272.427
"PTRH2" 1319518.8 0.874568396 0 1319518.8
"PTRHD1" 359957 0.037789381 0 359957
"PTS" 344877.8 0.115612668 12.027 344889.827
"PTTG1" 344057 0.123248258 0 344057
"PTTG1IP" 836052 0.422939824 36.081 836088.081
"PTTG1IP2" 251561.6 0 0 251561.6
"PTTG1P1" 113052.4 0 0 113052.4
"PTTG1P2" 193012.2 0 0 193012.2
"PTTG2" 234985.2 0 0 234985.2
"PTTG3P" 194604.2 0 0 194604.2
"PTX3" 608235.8 0.885199515 0 608235.8
"PTX4" 492432 0 0 492432
"PUDP" 674837.6 0 12.027 674849.627
"PUDPP1" 159806 0 0 159806
"PUDPP2" 237155.4 0 0 237155.4
"PUDPP3" 205219.2 0 0 205219.2
"PUF60" 1242666.8 0 24.054 1242690.854
"PUM1" 1730456 0.154298961 60.135 1730516.135
"PUM2" 2025624.8 0.165388119 48.108 2025672.908
"PUM3" 707229.4 0 12.027 707241.427
"PURA" 3691499.2 0.810373991 12.027 3691511.227
"PURB" 2965904.4 0.466612918 0 2965904.4
"PURG" 924711.2 0.830067567 0 924711.2
"PURPL" 870245.4 0 0 870245.4
"PUS1" 1309222.2 0.744658324 0 1309222.2
"PUS1-AS1" 138005.2 0 0 138005.2
"PUS10" 2041456.2 0.224278527 0 2041456.2
"PUS3" 590250.8 0.844807559 12.027 590262.827
"PUS7" 1133795 0.284355979 36.081 1133831.081
"PUS7L" 4346916.4 0.513036379 24.054 4346940.454
"PUSL1" 574997.6 0.123108311 12.027 575009.627
"PVALB" 191266 0 0 191266
"PVALEF" 509251.4 0 0 509251.4
"PVR" 2078490.2 0.585549855 48.108 2078538.308
"PVRIG" 511852.4 0 0 511852.4
"PVRIG2P" 313839.6 0 0 313839.6
"PVT1" 788275 0 0 788275
"PWAR1" 774200.8 0 0 774200.8
"PWAR5" 1020977 0 0 1020977
"PWP1" 820672.8 0.199731682 24.054 820696.854
"PWP2" 1471016.8 0.466710278 0 1471016.8
"PWRN1" 879853.4 0 0 879853.4
"PWRN2" 1382683 0 0 1382683
"PWRN4" 673110.2 0 0 673110.2
"PWWP2A" 1283923.2 0.642255185 12.027 1283935.227
"PWWP2AP1" 731954.6 0 0 731954.6
"PWWP2B" 844400 0.82658284 12.027 844412.027
"PWWP3A" 1366463.4 0 0 1366463.4
"PWWP3B" 1386711.6 0 0 1386711.6
"PWWP4" 2596014.2 0 0 2596014.2
"PXDC1" 604864.6 0.536244676 0 604864.6
"PXDN" 2194582.4 0.751133725 48.108 2194630.508
"PXDNL" 1546118.4 0 0 1546118.4
"PXK" 973702 0.111981393 12.027 973714.027
"PXMP2" 312450 0.151438888 0 312450
"PXMP4" 1827321 0 0 1827321
"PXN" 1752881.4 0.230815037 12.027 1752893.427
"PXN-AS1" 816945 0 0 816945
"PXT1" 663341.6 0 0 663341.6
"PXYLP1" 1493132.8 0 12.027 1493144.827
"PYCARD" 367466.4 0 0 367466.4
"PYCARD-AS1" 352446 0 0 352446
"PYCR1" 731096.8 0.128125231 12.027 731108.827
"PYCR2" 1014586.8 0.130856718 12.027 1014598.827
"PYCR3" 1077755.4 0 0 1077755.4
"PYDC1" 190455.8 0 0 190455.8
"PYDC2" 94971.8 0 0 94971.8
"PYDC2-AS1" 1218764 0 0 1218764
"PYDC5" 890420.2 0 0 890420.2
"PYGB" 1326854.2 0.168829104 24.054 1326878.254
"PYGL" 902001.8 0.196709301 24.054 902025.854
"PYGM" 922818.2 0 0 922818.2
"PYGO1" 2837087.2 0.795075198 0 2837087.2
"PYGO2" 1020631 0.45671447 24.054 1020655.054
"PYHIN1" 670290.6 0 0 670290.6
"PYHIN5P" 233350.6 0 0 233350.6
"PYM1" 389763.4 0 12.027 389775.427
"PYROXD1" 1308015 0.264078738 0 1308015
"PYROXD2" 921703 0 0 921703
"PYURF" 421551.2 0.33651638 0 421551.2
"PYY" 338407.6 0 0 338407.6
"PYY2" 90585.4 0 0 90585.4
"PYY3" 68892.6 0 0 68892.6
"PZP" 1489118 0 0 1489118
"QARS1" 788769.8 0 0 788769.8
"QDPR" 806974 0.142173767 12.027 806986.027
"QKI" 3008162.8 0.223953798 48.108 3008210.908
"QKILA" 360584.6 0 0 360584.6
"QNG1" 795145.6 0 0 795145.6
"QPCT" 540395.6 0 0 540395.6
"QPCTL" 868331.6 0.28303943 12.027 868343.627
"QPRT" 710660 0.346464111 12.027 710672.027
"QRFP" 532655.6 0 0 532655.6
"QRFPR" 751815.8 0.121094323 12.027 751827.827
"QRICH1" 1153943.4 0.659080446 24.054 1153967.454
"QRICH2" 1928864.4 0.572332429 0 1928864.4
"QRSL1" 1319034.2 0.250023612 12.027 1319046.227
"QRSL1P1" 495898 0 0 495898
"QRSL1P2" 309646.8 0 0 309646.8
"QRSL1P3" 423501.2 0 0 423501.2
"QSER1" 3109035.2 0.536058824 72.162 3109107.362
"QSOX1" 2985176.2 0.324735095 36.081 2985212.281
"QSOX2" 1448939.2 0.525924587 36.081 1448975.281
"QTRT1" 653130.8 0.20660597 0 653130.8
"QTRT1P1" 346353.6 0 0 346353.6
"QTRT2" 1293520.6 0 24.054 1293544.654
"R3HCC1" 508501.6 0.465673184 12.027 508513.627
"R3HCC1L" 1095265.6 0.605099533 24.054 1095289.654
"R3HDM1" 1532070.2 0.36779957 12.027 1532082.227
"R3HDM2" 1415977.2 0.512511862 24.054 1416001.254
"R3HDM2-DT" 176025.6 0 0 176025.6
"R3HDM2P1" 629574 0 0 629574
"R3HDM2P2" 679141.2 0 0 679141.2
"R3HDM4" 579591.6 0.104984729 0 579591.6
"R3HDML" 424834.6 0 0 424834.6
"R3HDML-AS1" 242854.8 0 0 242854.8
"RAB10" 1141053.2 0.080234918 0 1141053.2
"RAB11A" 1570055 0.078603688 24.054 1570079.054
"RAB11AP1" 208242.2 0 0 208242.2
"RAB11AP2" 206169.8 0 0 206169.8
"RAB11B" 510673 0.212366984 0 510673
"RAB11B-AS1" 329406 0 0 329406
"RAB11FIP1" 2632439 0.633761273 24.054 2632463.054
"RAB11FIP1P1" 567898.4 0 0 567898.4
"RAB11FIP2" 2054716.8 0.522290059 48.108 2054764.908
"RAB11FIP3" 1551635.2 0 0 1551635.2
"RAB11FIP4" 2764378.2 0.311759801 24.054 2764402.254
"RAB11FIP5" 2022607 0.351669095 36.081 2022643.081
"RAB12" 691677.4 0.120171966 24.054 691701.454
"RAB13" 686421.6 0.316317412 12.027 686433.627
"RAB14" 1328903.8 0.109337294 12.027 1328915.827
"RAB15" 1410099 0.418126034 0 1410099
"RAB17" 1036169.2 0 0 1036169.2
"RAB17-DT" 421214.2 0 0 421214.2
"RAB18" 2350830.8 0.25379153 24.054 2350854.854
"RAB19" 853626.2 0 0 853626.2
"RAB1A" 786883.6 0.352056097 12.027 786895.627
"RAB1AP1" 199629.6 0 0 199629.6
"RAB1AP2" 184665.4 0 0 184665.4
"RAB1B" 610895.2 0.076370332 0 610895.2
"RAB1C" 195740.2 0 0 195740.2
"RAB20" 486345.4 0.648006861 12.027 486357.427
"RAB21" 4993270.6 0.324070217 24.054 4993294.654
"RAB22A" 2772691.2 0.250281265 12.027 2772703.227
"RAB23" 1548324 0.237903565 24.054 1548348.054
"RAB24" 587890 0.331359196 0 587890
"RAB25" 353035 0 0 353035
"RAB26" 619826.4 0 0 619826.4
"RAB27A" 1494851.2 0.304535841 0 1494851.2
"RAB27B" 2244497.6 0 0 2244497.6
"RAB28" 573746.4 0.453018639 12.027 573758.427
"RAB28P1" 206972.2 0 0 206972.2
"RAB28P2" 207015.2 0 0 207015.2
"RAB28P3" 192777.4 0 0 192777.4
"RAB28P4" 214754 0 0 214754
"RAB28P5" 210337.2 0 0 210337.2
"RAB29" 1064509.6 0 36.081 1064545.681
"RAB2A" 1196542 0.058142234 12.027 1196554.027
"RAB2B" 932010.8 0.092382853 0 932010.8
"RAB30" 3179276.8 0.472475502 12.027 3179288.827
"RAB30-DT" 796199.4 0 0 796199.4
"RAB31" 1259487.8 0.15183949 48.108 1259535.908
"RAB32" 343223 0.336585585 0 343223
"RAB33A" 304459 0 0 304459
"RAB33B" 1360714.6 0.438085918 0 1360714.6
"RAB33B-AS1" 1715635.8 0 0 1715635.8
"RAB34" 560596.2 0.096133825 12.027 560608.227
"RAB35" 920137 0.640742251 12.027 920149.027
"RAB35-AS1" 674177.4 0 0 674177.4
"RAB36" 1600393 0.558219113 36.081 1600429.081
"RAB37" 1224901.8 0 0 1224901.8
"RAB38" 460070.4 0.360019946 0 460070.4
"RAB39A" 605424 0 0 605424
"RAB39B" 1097853.6 0 0 1097853.6
"RAB3A" 479923.2 0 0 479923.2
"RAB3B" 4102900 0.217247372 12.027 4102912.027
"RAB3C" 2839632.2 0 0 2839632.2
"RAB3D" 1361432 0 0 1361432
"RAB3GAP1" 2582141.6 0.480462582 60.135 2582201.735
"RAB3GAP2" 2626692.8 0.103537543 0 2626692.8
"RAB3IL1" 800129.2 0.861722381 0 800129.2
"RAB3IP" 3102863.2 0.287657059 0 3102863.2
"RAB40A" 1001899.2 0 0 1001899.2
"RAB40AL" 332010.8 0 0 332010.8
"RAB40B" 1234019.8 0.466339188 12.027 1234031.827
"RAB40C" 876473.6 0.891176282 24.054 876497.654
"RAB41" 344941.8 0 0 344941.8
"RAB42" 721908.2 0 0 721908.2
"RAB42P1" 101985.2 0 0 101985.2
"RAB43" 1443967.6 0.484521851 24.054 1443991.654
"RAB43P1" 190904.8 0 0 190904.8
"RAB44" 1374705.8 0 0 1374705.8
"RAB4A" 958584.4 0.056316629 0 958584.4
"RAB4A-AS1" 1906004.4 0 0 1906004.4
"RAB4B" 637829.4 0.147238392 24.054 637853.454
"RAB4B-EGLN2" 896907.8 0 0 896907.8
"RAB5A" 810928.6 0.368502544 12.027 810940.627
"RAB5B" 1687228.6 0.116278795 12.027 1687240.627
"RAB5C" 614700.4 0.063347861 0 614700.4
"RAB5C-AS1" 137150 0 0 137150
"RAB5CP1" 187657 0 0 187657
"RAB5CP2" 205847.4 0 0 205847.4
"RAB5IF" 376487 0 0 376487
"RAB6A" 1087015.8 0.132178901 12.027 1087027.827
"RAB6B" 1798039.2 0 0 1798039.2
"RAB6C" 986184.6 0 0 986184.6
"RAB6C-AS1" 39526.6 0 0 39526.6
"RAB6D" 1178057.4 0 0 1178057.4
"RAB7A" 1020848.4 0.219252986 24.054 1020872.454
"RAB7B" 971283.8 0 12.027 971295.827
"RAB8A" 824597.4 0.491816335 0 824597.4
"RAB8B" 1536894 0.362649963 24.054 1536918.054
"RAB9A" 653017.8 0.525162227 12.027 653029.827
"RAB9AP1" 184898.6 0 0 184898.6
"RAB9AP2" 192373.4 0 0 192373.4
"RAB9AP3" 184898.6 0 0 184898.6
"RAB9AP4" 196348.8 0 0 196348.8
"RAB9AP5" 192357.4 0 0 192357.4
"RAB9B" 1211012.4 0 0 1211012.4
"RAB9BP1" 201943.2 0 0 201943.2
"RABAC1" 256515.8 0 0 256515.8
"RABEP1" 1904620.8 0.726772372 24.054 1904644.854
"RABEP2" 747916.4 0.442422233 0 747916.4
"RABEPK" 788132 0.190707204 0 788132
"RABEPKP1" 329841.2 0 0 329841.2
"RABGAP1" 1605256.2 0.436833478 24.054 1605280.254
"RABGAP1L" 2773065.8 0.285578129 0 2773065.8
"RABGAP1L-AS1" 215373 0 0 215373
"RABGAP1L-DT" 1890908.2 0 0 1890908.2
"RABGAP1L-IT1" 236530.4 0 0 236530.4
"RABGEF1" 1199765.6 0.456439405 12.027 1199777.627
"RABGEF1P1" 186940.8 0 0 186940.8
"RABGEF1P2" 316672.2 0 0 316672.2
"RABGEF1P3" 223716 0 0 223716
"RABGGTA" 729181 0 0 729181
"RABGGTB" 1241054.6 0.082648277 0 1241054.6
"RABGGTBP1" 339461.6 0 0 339461.6
"RABIF" 1000176.8 0.452268773 0 1000176.8
"RABL2A" 930052.8 0 0 930052.8
"RABL2B" 833781.4 0 0 833781.4
"RABL3" 1795359 0.196604841 12.027 1795371.027
"RABL6" 1272952.8 0.458882381 24.054 1272976.854
"RAC1" 1740510.6 0.114768475 0 1740510.6
"RAC1P1" 186595 0 0 186595
"RAC1P2" 186587.8 0 0 186587.8
"RAC1P3" 186478 0 0 186478
"RAC1P4" 186698.8 0 0 186698.8
"RAC1P5" 185553.2 0 0 185553.2
"RAC1P6" 185586 0 0 185586
"RAC1P7" 120957.4 0 0 120957.4
"RAC1P8" 169242.4 0 0 169242.4
"RAC1P9" 126307.4 0 0 126307.4
"RAC2" 471518.4 0.306266124 0 471518.4
"RAC3" 335351.6 0 0 335351.6
"RACGAP1" 1038812.8 0.089388074 24.054 1038836.854
"RACGAP1P1" 605266.8 0 0 605266.8
"RACK1" 531649.2 0 0 531649.2
"RACK1P1" 304820.6 0 0 304820.6
"RACK1P2" 199265 0 0 199265
"RACK1P3" 299648.6 0 0 299648.6
"RAD1" 1447625.4 0.134889872 24.054 1447649.454
"RAD17" 1039098.6 0 0 1039098.6
"RAD17P1" 657146.4 0 0 657146.4
"RAD17P2" 635646.4 0 0 635646.4
"RAD18" 1879662.4 0.158773781 12.027 1879674.427
"RAD1P1" 260847.6 0 0 260847.6
"RAD1P2" 212387.6 0 0 212387.6
"RAD21" 2669277.2 0.183320296 24.054 2669301.254
"RAD21-AS1" 649257 0 0 649257
"RAD21L1" 1031600.2 0 0 1031600.2
"RAD21P1" 604945.6 0 0 604945.6
"RAD23A" 602701.2 0.080381006 12.027 602713.227
"RAD23B" 1321954.8 0.215828162 0 1321954.8
"RAD23BP1" 395121.4 0 0 395121.4
"RAD23BP2" 388394.4 0 0 388394.4
"RAD23BP3" 370888.4 0 0 370888.4
"RAD50" 2661884.4 0.492764358 0 2661884.4
"RAD51" 786856.8 0.21542441 12.027 786868.827
"RAD51-AS1" 629478.4 0 0 629478.4
"RAD51AP1" 717799 0.085209083 0 717799
"RAD51AP1P1" 323290.2 0 0 323290.2
"RAD51AP2" 1200691 0 0 1200691
"RAD51B" 833527.2 0.494158755 0 833527.2
"RAD51C" 1180513.4 0.183174734 0 1180513.4
"RAD51D" 3201840.2 0.296621656 12.027 3201852.227
"RAD52" 971729.6 0.581573525 0 971729.6
"RAD52P1" 371304.6 0 0 371304.6
"RAD54B" 988268.8 0.236845416 0 988268.8
"RAD54L" 1000587.8 0.1275417 12.027 1000599.827
"RAD54L2" 3204187.4 0.267582397 24.054 3204211.454
"RAD54L2P1" 318562.2 0 0 318562.2
"RAD9A" 670293.2 0.550849663 0 670293.2
"RAD9B" 1336320.8 0 0 1336320.8
"RADIL" 1845310.2 0 0 1845310.2
"RADX" 1237746.4 0 0 1237746.4
"RAE1" 1046800.2 0.164292175 0 1046800.2
"RAET1E" 2100309.8 0 0 2100309.8
"RAET1E-AS1" 157610.2 0 0 157610.2
"RAET1G" 368831 0 0 368831
"RAET1K" 251704.8 0 0 251704.8
"RAET1K" 611034 0 0 611034
"RAET1L" 431037.2 0 0 431037.2
"RAET1M" 192730.2 0 0 192730.2
"RAF1" 2299839.4 0.515254942 24.054 2299863.454
"RAF1P1" 545039.2 0 0 545039.2
"RAG1" 2208540.2 0 0 2208540.2
"RAG2" 765949.6 0 0 765949.6
"RAI1" 2474781.4 0.771212905 48.108 2474829.508
"RAI1-AS1" 232995.8 0 0 232995.8
"RAI14" 1631056.8 0.618570097 12.027 1631068.827
"RAI14-DT" 139038.4 0 0 139038.4
"RAI2" 777476.2 0 0 777476.2
"RALA" 895391.4 0.247594913 24.054 895415.454
"RALB" 724014.4 0.215201464 24.054 724038.454
"RALBP1" 1412137.8 0.711639808 36.081 1412173.881
"RALBP1P1" 632740.6 0 0 632740.6
"RALBP1P2" 246043 0 0 246043
"RALGAPA1" 3033072.4 0 0 3033072.4
"RALGAPA1P1" 2000671.4 0 0 2000671.4
"RALGAPA2" 3068707 0.446251842 60.135 3068767.135
"RALGAPB" 2777241.4 0.320659426 60.135 2777301.535
"RALGDS" 1873956.4 0.616269837 12.027 1873968.427
"RALGPS1" 2029199 0 0 2029199
"RALGPS2" 2403674.4 0.388479968 0 2403674.4
"RALGPS2-AS1" 638508 0 0 638508
"RALY" 2068029 0.090657349 12.027 2068041.027
"RALY-AS1" 1424235.2 0 0 1424235.2
"RALYL" 956474.6 0 0 956474.6
"RAMAC" 502365 0 12.027 502377.027
"RAMACL" 1179672 0 0 1179672
"RAMP1" 275861.4 0 0 275861.4
"RAMP2" 275177.6 0.080582608 0 275177.6
"RAMP2-AS1" 1006084.6 0 0 1006084.6
"RAMP3" 426415.6 0 0 426415.6
"RAN" 795018.8 0.1277957 0 795018.8
"RANBP1" 701859.4 0.154730446 0 701859.4
"RANBP10" 1685945 0.586513935 60.135 1686005.135
"RANBP17" 1521083.8 0 0 1521083.8
"RANBP1P1" 196592.2 0 0 196592.2
"RANBP2" 3768596.6 0.710736444 84.189 3768680.789
"RANBP20P" 675549.8 0 0 675549.8
"RANBP3" 1041666.6 0.4693685 24.054 1041690.654
"RANBP3-DT" 264756.2 0 0 264756.2
"RANBP3L" 1482987 0 0 1482987
"RANBP6" 1479639 0.810971383 48.108 1479687.108
"RANBP9" 1088061.8 0.096237527 12.027 1088073.827
"RANGAP1" 1368643.8 0.36192713 24.054 1368667.854
"RANGRF" 367762 0.22034178 12.027 367774.027
"RANP1" 209937.2 0 0 209937.2
"RANP2" 73588.8 0 0 73588.8
"RANP3" 88710.2 0 0 88710.2
"RANP4" 210914 0 0 210914
"RANP5" 211351 0 0 211351
"RANP6" 207570.8 0 0 207570.8
"RANP7" 207253.8 0 0 207253.8
"RANP8" 229703.6 0 0 229703.6
"RANP9" 87265.2 0 0 87265.2
"RAP1A" 1637750.2 0.124115784 24.054 1637774.254
"RAP1AP" 145876.2 0 0 145876.2
"RAP1B" 4295207.6 0.254705158 12.027 4295219.627
"RAP1BL" 179258 0 0 179258
"RAP1BP1" 178660.6 0 0 178660.6
"RAP1BP2" 175272.8 0 0 175272.8
"RAP1BP3" 177076.8 0 0 177076.8
"RAP1GAP" 1382896.8 0 0 1382896.8
"RAP1GAP2" 2143875.6 0.257873846 36.081 2143911.681
"RAP1GDS1" 1203784.4 0.106194078 36.081 1203820.481
"RAP2A" 1778497 0.382592641 24.054 1778521.054
"RAP2B" 2695699.4 0.743979644 12.027 2695711.427
"RAP2C" 1271855.4 0.214344979 0 1271855.4
"RAP2C-AS1" 1203540.2 0 0 1203540.2
"RAP2CP1" 208858.6 0 0 208858.6
"RAPGEF1" 2175743 0.283051123 24.054 2175767.054
"RAPGEF2" 2649149 0.50644829 24.054 2649173.054
"RAPGEF3" 2029901 0 0 2029901
"RAPGEF4" 1383424.2 0 0 1383424.2
"RAPGEF4-AS1" 1484460 0 0 1484460
"RAPGEF5" 2223327.2 0 0 2223327.2
"RAPGEF6" 2682739 0.474381424 48.108 2682787.108
"RAPGEFL1" 1363910.6 0 0 1363910.6
"RAPH1" 3107447.8 0.586353013 48.108 3107495.908
"RAPSN" 523458.4 0 0 523458.4
"RARA" 1051342 0.555468395 12.027 1051354.027
"RARA-AS1" 577797 0 0 577797
"RARB" 1570782.4 0 0 1570782.4
"RARG" 938008.4 0.125316252 12.027 938020.427
"RARRES1" 550020.6 0 0 550020.6
"RARRES2" 619302.4 0.423888841 0 619302.4
"RARRES2P1" 156545.2 0 0 156545.2
"RARRES2P10" 149257 0 0 149257
"RARRES2P11" 157522.8 0 0 157522.8
"RARRES2P2" 157786 0 0 157786
"RARRES2P3" 152733.6 0 0 152733.6
"RARRES2P4" 157479.8 0 0 157479.8
"RARRES2P5" 151072.2 0 0 151072.2
"RARRES2P6" 143916.4 0 0 143916.4
"RARRES2P7" 152143.8 0 0 152143.8
"RARRES2P8" 119098.4 0 0 119098.4
"RARRES2P9" 152454.8 0 0 152454.8
"RARS1" 684211.4 0 0 684211.4
"RARS1P1" 457259.6 0 0 457259.6
"RARS2" 2091111.8 0.069997645 0 2091111.8
"RASA1" 1601558.8 0.318572517 48.108 1601606.908
"RASA2" 1808598.6 0.159065105 0 1808598.6
"RASA2-IT1" 196841.4 0 0 196841.4
"RASA3" 1355348.6 0 0 1355348.6
"RASA3-IT1" 122863 0 0 122863
"RASA4" 1804524.8 0 0 1804524.8
"RASA4B" 2029665.4 0 0 2029665.4
"RASA4CP" 450817.6 0 0 450817.6
"RASA4DP" 386812.8 0 0 386812.8
"RASAL1" 1230623.4 0 0 1230623.4
"RASAL2" 4634721.6 0.442214768 12.027 4634733.627
"RASAL2-AS1" 904211.2 0 0 904211.2
"RASAL3" 1375681.6 0 0 1375681.6
"RASD1" 563030.6 0 0 563030.6
"RASD2" 1106727.4 0 0 1106727.4
"RASEF" 1796631 0.476090526 0 1796631
"RASGEF1A" 1323211.8 0.340911681 0 1323211.8
"RASGEF1B" 2027060.6 0 0 2027060.6
"RASGEF1C" 771369 0.573560492 12.027 771381.027
"RASGRF1" 2024004.8 0.43493766 24.054 2024028.854
"RASGRF1" 2024417.8 0.43493766 24.054 2024441.854
"RASGRF2" 2725851.4 0 0 2725851.4
"RASGRF2-AS1" 962569.4 0 0 962569.4
"RASGRP1" 2117284.8 0 0 2117284.8
"RASGRP2" 961925.6 0 0 961925.6
"RASGRP3" 1521017.6 0 0 1521017.6
"RASGRP4" 1306302.8 0 0 1306302.8
"RASIP1" 1033551.8 0 0 1033551.8
"RASL10A" 555527 0 0 555527
"RASL10B" 1034631 0 12.027 1034643.027
"RASL11A" 813819.4 0 0 813819.4
"RASL11B" 631957.6 0 12.027 631969.627
"RASL12" 811449.8 0 0 811449.8
"RASSF1" 665671 0.295731308 0 665671
"RASSF1-AS1" 255025 0 0 255025
"RASSF10" 906504.8 0 0 906504.8
"RASSF10-DT" 215334 0 0 215334
"RASSF2" 1735151 0.612836622 36.081 1735187.081
"RASSF3" 1125060.4 0.264871141 48.108 1125108.508
"RASSF3-DT" 81861.8 0 0 81861.8
"RASSF4" 1402853 0 0 1402853
"RASSF5" 1795391.2 0 24.054 1795415.254
"RASSF6" 1891645.4 0 0 1891645.4
"RASSF7" 653225.4 0 0 653225.4
"RASSF8" 1920805 0.792422775 48.108 1920853.108
"RASSF8-AS1" 1838651 0 0 1838651
"RASSF9" 1764879 0 0 1764879
"RAVER1" 1505827.6 0.39115415 24.054 1505851.654
"RAVER2" 1420064.2 0.22723885 12.027 1420076.227
"RAX" 1048526 0 0 1048526
"RAX2" 781151.2 0 0 781151.2
"RB1" 1528231.6 0.067999435 12.027 1528243.627
"RB1-DT" 532526 0 0 532526
"RB1CC1" 2136725.2 0.674839749 72.162 2136797.362
"RBAK" 2130487.4 0.740276214 24.054 2130511.454
"RBAK-RBAKDN" 322911.2 0 0 322911.2
"RBAKDN" 165949.8 0 0 165949.8
"RBBP4" 2530359.6 0.067549176 12.027 2530371.627
"RBBP4P1" 410903.2 0 0 410903.2
"RBBP4P2" 406948.8 0 0 406948.8
"RBBP4P3" 412962.6 0 0 412962.6
"RBBP4P4" 414892.8 0 0 414892.8
"RBBP4P5" 407770.2 0 0 407770.2
"RBBP4P6" 65006.4 0 0 65006.4
"RBBP4P7" 240458.4 0 0 240458.4
"RBBP5" 1403745.4 0.218727 24.054 1403769.454
"RBBP6" 2211068.6 0.75374773 24.054 2211092.654
"RBBP7" 1291948.2 0.104628995 12.027 1291960.227
"RBBP8" 1060902.6 0.493648723 24.054 1060926.654
"RBBP8NL" 904554.8 0 0 904554.8
"RBBP8P1" 592916.8 0 0 592916.8
"RBBP9" 1232144.6 0.099876533 0 1232144.6
"RBCK1" 1192829.2 0.272970557 0 1192829.2
"RBFA" 1801156 0.45950947 24.054 1801180.054
"RBFADN" 1665766.4 0 0 1665766.4
"RBFOX1" 1569230.8 0 0 1569230.8
"RBFOX2" 2323230.8 0.163179179 48.108 2323278.908
"RBFOX3" 1017671.6 0.591996177 0 1017671.6
"RBIS" 285543.4 0 0 285543.4
"RBISP1" 97864.6 0 0 97864.6
"RBISP2" 87404.2 0 0 87404.2
"RBISP3" 110478.6 0 0 110478.6
"RBISP4" 100324.2 0 0 100324.2
"RBISP5" 203414.8 0 0 203414.8
"RBISP6" 98557.2 0 0 98557.2
"RBKS" 692465.2 0 0 692465.2
"RBL1" 1826936.2 0.204975335 36.081 1826972.281
"RBL2" 2033619.2 0.131154591 12.027 2033631.227
"RBM10" 1098401.4 0 0 1098401.4
"RBM11" 638303.4 0 0 638303.4
"RBM11P1" 256517.8 0 0 256517.8
"RBM12" 2133085.2 0.791798686 12.027 2133097.227
"RBM12B" 2737937 0.772129872 36.081 2737973.081
"RBM12B-AS1" 209562.6 0 0 209562.6
"RBM12B-DT" 170767 0 0 170767
"RBM14" 1723215.4 0.456673818 24.054 1723239.454
"RBM14-RBM4" 655976.8 0.417139873 24.054 656000.854
"RBM15" 1332594.8 0.815793108 0 1332594.8
"RBM15-AS1" 835961.2 0 0 835961.2
"RBM15B" 2132509.8 0 36.081 2132545.881
