"Gene" "Length" "MW" "Scof_St" "Scof_Unst" "Cromo"
"ORT1" 879 282232.8 1.07868086717296e-09 2.84562171145528e-10 "XV"
"OSH2" 3852 1242694.4 1.2908206407225e-09 7.83105314749724e-10 "IV"
"OSH3" 2991 962415.2 1.34110852889609e-09 7.81969638635897e-10 "VIII"
"OSH6" 1347 432134.4 1.05295370881658e-09 4.27998971216252e-10 "XI"
"OSH7" 1314 421123.8 9.52549109275211e-10 3.24794522338377e-10 "VIII"
"OSM1" 1506 483688.2 8.68850399097759e-10 5.69204350530868e-10 "X"
"OST1" 1431 460898.2 7.07026206563133e-10 5.47113761542157e-10 "X"
"OST2" 393 125571.6 6.69346034278763e-10 2.14607441623652e-10 "XV"
"OST3" 1053 337288.6 7.85250897702643e-10 4.18274057519139e-10 "XV"
"OST4" 111 35649.2 9.8048321006046e-10 1.42730975627535e-10 "IV"
"OST5" 261 130484 7.93601993846245e-10 2.12543789197238e-10 "VII"
"OST6" 999 321348.8 7.64870768897253e-10 3.16755828737852e-10 "XIII"
"OSW1" 837 268180.4 1.1033669935858e-09 1.08333333333333e-09 "XV"
"OSW2" 2175 726671.4 1.15367437036299e-09 4.39666739101301e-10 "XII"
"OSW5" 447 144916.4 9.25242554247534e-10 3.95566979921161e-10 "XIII"
"OSW7" 1533 492316.6 1.01383932809799e-09 5.9277051146389e-10 "VI"
"OTU1" 906 290565.2 1.04245595706275e-09 4.23639142102922e-10 "VI"
"OTU2" 924 294649.8 7.26646634124572e-10 2.76878379301004e-10 "VIII"
"OXA1" 1209 388166.8 1.18126872997649e-09 5.35084971477773e-10 "V"
"OXP1" 3861 1233707.2 1.38787682082378e-09 5.97890904639003e-10 "XI"
"OXR1" 822 263693.4 1.02122857383884e-09 3.11407245437208e-10 "XVI"
"OYE2" 1203 386425.6 7.20174209756497e-10 2.57924752356479e-10 "VIII"
"OYE3" 1203 386282.6 1.00821387206212e-09 4.56956689115756e-10 "XVI"
"PAA1" 576 184786.2 7.10547146157501e-10 2.27088161908198e-10 "IV"
"PAB1" 1734 556813.8 7.39836569348269e-10 3.64606949158613e-10 "V"
"PAC1" 1485 477871 1.22425666406861e-09 5.40991198058706e-10 "XV"
"PAC10" 600 192415 7.37749519376779e-10 3.00954725670132e-10 "VII"
"PAC11" 1602 515940.4 1.39193636309619e-09 7.51582884306146e-10 "IV"
"PAC2" 1557 500239.4 1.23485198007005e-09 5.40582623458267e-10 "V"
"PAD1" 729 234847.8 1.29887107854366e-09 5.47702578056356e-10 "IV"
"PAF1" 1338 426445.6 1.09130889070941e-09 3.55214401921622e-10 "II"
"PAH1" 2589 829004.8 1.33059992789196e-09 5.98650788047667e-10 "XIII"
"PAI3" 207 66390.4 7.80150072664366e-10 2.98364582602838e-10 "XIII"
"PAL1" 1500 480709 9.20607760612257e-10 4.50100755491266e-10 "IV"
"PAM1" 2493 800265.6 1.33145888648477e-09 6.14155491751954e-10 "IV"
"PAM16" 450 146651 6.76278667985311e-10 2.37427115291486e-10 "X"
"PAM17" 594 191098.8 6.94431029861506e-10 1.86633762116189e-10 "XI"
"PAM18" 507 164260.4 8.62193123616592e-10 2.50816994054549e-10 "XII"
"PAN1" 4443 1439451.6 1.11778900168896e-09 8.41451730672812e-10 "IX"
"PAN2" 3348 1075329.6 1.46303628418828e-09 8.18249598556917e-10 "VII"
"PAN3" 2040 655532 1.12193134313976e-09 4.51914196778759e-10 "XI"
"PAN5" 1140 366430 8.72231457838542e-10 3.22082124070347e-10 "VIII"
"PAN6" 930 298982 1.00145259919308e-09 3.04395197037974e-10 "IX"
"PAP1" 1707 547583.4 1.05671576433372e-09 4.69732503544285e-10 "XI"
"PAP2" 1755 562129 1.13205693536795e-09 5.12625437855094e-10 "XV"
"PAR32" 888 284205.6 8.6454852093769e-10 2.70208221027719e-10 "IV"
"PAT1" 2391 767520.2 1.04945821421051e-09 4.8145267052015e-10 "III"
"PAU1" 363 117248.6 1.11306382512925e-09 5.64972977775e-10 "X"
"PAU10" 363 117230.6 2.89147853732418e-10 3.37989812836084e-10 "IV"
"PAU11" 363 117223.6 1.66666666666667e-09 1.18148996688021e-09 "VII"
"PAU12" 363 117311.6 1.07053027461921e-09 5.4759500966128e-10 "VII"
"PAU13" 363 117215.6 5.10935538440125e-10 5.11863274607892e-10 "VIII"
"PAU14" 363 117248.6 1.11306382512925e-09 5.64972977775e-10 "IX"
"PAU15" 375 120964 1.23513992108349e-09 5.07530575741856e-10 "IX"
"PAU16" 372 119247.4 0 NA "XI"
"PAU17" 375 120195 9.9047137219387e-10 5.12213076010621e-10 "XII"
"PAU18" 363 117193.6 1.42799377750346e-09 8.02091994266822e-10 "XII"
"PAU19" 375 120187 1.66666666666667e-09 NA "XIII"
"PAU2" 363 117211.6 6.60875448887012e-10 3.59591324853166e-10 "V"
"PAU20" 363 117216.6 1.36915328149371e-09 2.16666666666667e-09 "XV"
"PAU21" 495 160013 1.00348462308667e-09 1.31204373279471e-09 "XV"
"PAU22" 495 160013 1.00348462308667e-09 1.31204373279471e-09 "XVI"
"PAU23" 375 120059 1.04484187003534e-09 4.44693112000411e-10 "XII"
"PAU24" 363 117311.6 9.20174737965733e-10 5.13000260367423e-10 "II"
"PAU3" 375 120211 1.57122911830464e-09 6.53524297008449e-10 "III"
"PAU4" 363 117202.6 1.5656613233205e-09 6.9203185677474e-10 "XII"
"PAU5" 369 119139.8 7.88371813655225e-10 3.92148175500421e-10 "VI"
"PAU6" 363 117193.6 1.42799377750346e-09 8.02091994266822e-10 "XIV"
"PAU7" 168 53902.6 1.36661167587492e-09 7.59607722706214e-10 "I"
"PAU8" 363 117192.6 8.33333333333333e-10 3.56257645855373e-10 "I"
"PAU9" 129 41653.8 1.53065995619239e-09 2.16666666666667e-09 "II"
"PBA1" 831 295548.4 8.8792110999533e-10 2.90587253885086e-10 "XII"
"PBI1" 1554 500397.8 1.1134989830864e-09 7.54704763623363e-10 "XVI"
"PBI2" 228 73020.6 7.15397541731451e-10 1.76689125601735e-10 "XIV"
"PBN1" 1251 402056.2 1.20558165340275e-09 3.91924611046705e-10 "III"
"PBP1" 2169 694826.8 9.70125429475424e-10 4.09444059003011e-10 "VII"
"PBP2" 1242 397785.4 1.00859907627859e-09 3.40390004635135e-10 "II"
"PBP4" 558 178382.6 8.42798867857817e-10 3.04479464312778e-10 "IV"
"PBR1" 1224 391970.8 9.03091029215245e-10 2.94492463758687e-10 "XIV"
"PBS2" 2007 643358.4 1.23783954038144e-09 5.75165200244685e-10 "X"
"PBY1" 2262 727018.4 1.13249931499735e-09 4.35996514512606e-10 "II"
"PCA1" 3651 1167455.2 1.45641353981711e-09 9.30352856748989e-10 "II"
"PCC1" 267 110395.4 8.94230676599081e-10 2.39695800688727e-10 "XI"
"PCD1" 1023 327990.6 1.09379793621202e-09 3.16389475829861e-10 "XII"
"PCF11" 1881 602292.2 1.09852285709962e-09 5.30245170092199e-10 "IV"
"PCH2" 1695 581230.6 1.29833614791659e-09 7.00214568743561e-10 "II"
"PCI8" 1335 429357 1.34393125519199e-09 6.31229417384759e-10 "IX"
"PCK1" 1650 531000 1.3267455204368e-09 4.21920991629374e-10 "XI"
"PCL1" 840 269070 9.81543183865057e-10 3.88315881056496e-10 "XIV"
"PCL10" 1302 417630.4 1.20448949171272e-09 5.11591006524098e-10 "VII"
"PCL2" 927 296926.4 1.02286026305662e-09 4.17517792030007e-10 "IV"
"PCL5" 690 221679 1.24391925806611e-09 4.05373535144288e-10 "VIII"
"PCL6" 1263 404834.6 9.95857211521718e-10 4.79524022629738e-10 "V"
"PCL7" 858 275749.6 9.43662663271508e-10 3.74339467466356e-10 "IX"
"PCL8" 1479 474415.8 1.00776161590067e-09 4.65594750341642e-10 "XVI"
"PCL9" 915 293411 1.05249739705424e-09 4.89889214456301e-10 "IV"
"PCM1" 1674 537792.8 9.74218876066192e-10 2.8750100379094e-10 "V"
"PCP1" 1041 333571.2 9.1900398538619e-10 3.9175449952387e-10 "VII"
"PCS60" 1632 524924.4 9.20112040362252e-10 3.79059393760338e-10 "II"
"PCT1" 1275 407237 9.34552918384519e-10 3.77735179552224e-10 "VII"
"PDA1" 1263 406076.6 9.10646266574531e-10 2.45392715914549e-10 "V"
"PDB1" 1101 353826.2 9.72944904227991e-10 2.40690124774129e-10 "II"
"PDC1" 1692 543674.4 6.4159678887928e-10 1.9920303378981e-10 "XII"
"PDC2" 2778 892907.6 1.33186479038138e-09 6.60622122511439e-10 "IV"
"PDC5" 1692 544316.4 1.33588050755679e-09 5.06955357691440e-10 "XII"
"PDC6" 1692 544371.4 1.19548672795211e-09 4.79535545048872e-10 "VII"
"PDE1" 1110 356200 1.17932969212044e-09 4.34656888767267e-10 "VII"
"PDE2" 1581 509464.2 1.14257608877098e-09 5.42639248614012e-10 "XV"
"PDH1" 1551 497938.2 1.175240182452e-09 6.08362626110447e-10 "XVI"
"PDI1" 1569 504168.8 6.96850606289129e-10 6.29522785941178e-10 "III"
"PDP3" 915 292386 1.140624637496e-09 3.75996421305875e-10 "XII"
"PDR1" 3207 1030598.4 1.33954787112806e-09 7.66504972363603e-10 "VII"
"PDR10" 4695 1513860 1.46118255080684e-09 1.07395339552794e-09 "XV"
"PDR11" 4236 1355443.2 1.35915215037432e-09 6.38101900525339e-10 "IX"
"PDR12" 4536 1447279.2 1.50435432728082e-09 1.05853612406081e-09 "XVI"
"PDR15" 4590 1469853 1.42655395277698e-09 9.91896620478361e-10 "IV"
"PDR16" 1056 338752.2 8.74430940445222e-10 3.5085229237471e-10 "XIV"
"PDR17" 1053 338212.6 8.79097221328097e-10 3.07274523161918e-10 "XIV"
"PDR18" 4002 1280130.4 1.40951891547701e-09 7.60945448570283e-10 "XIV"
"PDR3" 2931 944548.2 1.41449471632581e-09 8.29341279261616e-10 "II"
"PDR5" 4536 1451423.2 1.28525504382569e-09 9.47884952552543e-10 "XV"
"PDR8" 2106 678989.2 1.31580632802102e-09 5.79335693275744e-10 "XII"
"PDS1" 1122 358183.4 8.55820090750467e-10 3.5935859940408e-10 "IV"
"PDS5" 3834 1223987.8 1.3249369420218e-09 7.4113130832328e-10 "XIII"
"PDX1" 1233 394820.6 1.04663361451644e-09 3.61074609075281e-10 "VII"
"PDX3" 687 220039.4 6.14654967113928e-10 2.47326110998465e-10 "II"
"PEA2" 1263 404253.6 1.04992408678418e-09 4.07865038285184e-10 "V"
"PEF1" 1008 322345.6 9.77514489051612e-10 4.25062978532221e-10 "VII"
"PEP1" 4740 1514390 1.15568275937186e-09 1.33793772065601e-09 "II"
"PEP12" 867 276992.4 8.90953145748417e-10 3.33453361419606e-10 "XV"
"PEP3" 2757 886353.4 1.2241895671241e-09 6.83465244784067e-10 "XII"
"PEP4" 1218 391353.6 6.51380615085717e-10 3.31834990453178e-10 "XVI"
"PEP5" 3090 992646 1.32043060280397e-09 7.52907952831343e-10 "XIII"
"PEP7" 1548 496345.6 1.29019777859261e-09 5.8531086415918e-10 "IV"
"PEP8" 1140 366321 9.8600348966314e-10 3.79417361369156e-10 "X"
"PER1" 1074 345208.8 7.98661309775169e-10 4.0961407118251e-10 "III"
"PER33" 822 263916.4 7.13149047180099e-10 3.46107351507985e-10 "XII"
"PES4" 1836 589420.2 1.38948105999098e-09 8.96249500259777e-10 "VI"
"PET10" 852 273792.4 7.84544787676057e-10 2.80971526535811e-10 "XI"
"PET100" 336 108854.2 7.70761798179472e-10 2.2156593659477e-10 "IV"
"PET111" 2403 772710.6 1.46352762983753e-09 7.2253997933665e-10 "XIII"
"PET112" 1626 522037.2 1.25302864416936e-09 5.33314520213692e-10 "II"
"PET117" 324 104591.8 1.00604339562978e-09 2.06461888578345e-10 "V"
"PET122" 765 245431 1.46452162448903e-09 7.52157626028528e-10 "V"
"PET123" 957 306306.4 9.16005471564809e-10 3.06094470967023e-10 "XV"
"PET127" 2403 770584.6 1.38508986372292e-09 8.4601893921822e-10 "XV"
"PET130" 1044 334633.8 1.28719050092955e-09 4.5256932593723e-10 "X"
"PET18" 648 208684.6 1.23148081110837e-09 3.43316449140578e-10 "III"
"PET191" 327 105588.4 6.71818538982037e-10 1.71802295278407e-10 "X"
"PET20" 762 243894.4 8.88727822599953e-10 3.47789383163636e-10 "XVI"
"PET309" 2898 932210.6 1.41946112312946e-09 9.44237928948483e-10 "XII"
"PET494" 1470 471282 1.33395821202723e-09 6.49691111587594e-10 "XIV"
"PET54" 882 283052.4 1.10038741893663e-09 4.18599216450509e-10 "VII"
"PET8" 855 275020 1.11724826924525e-09 2.68049749089435e-10 "XIV"
"PET9" 957 306575.4 7.92024378924432e-10 2.22439805100787e-10 "II"
"PEX1" 3132 1009657.4 1.39882167229834e-09 7.5076817388902e-10 "XI"
"PEX10" 1014 326070.8 1.2789807064531e-09 4.55323126528582e-10 "IV"
"PEX11" 711 228965.2 6.55807692950937e-10 2.06611575691129e-10 "XV"
"PEX12" 1200 385832 1.19581025073436e-09 4.28313740019657e-10 "XIII"
"PEX13" 1161 371990.2 1.00884624592948e-09 5.1134785958402e-10 "XII"
"PEX14" 1026 327555.2 9.17704915701551e-10 3.65597243681551e-10 "VII"
"PEX15" 1152 370703.4 8.63653977330573e-10 2.57913511852472e-10 "XV"
"PEX17" 600 192707 9.12063536748844e-10 4.01645878071035e-10 "XIV"
"PEX18" 852 273256.4 1.01033046162e-09 4.91564548681068e-10 "VIII"
"PEX19" 1029 327689.8 7.71436378767491e-10 3.14536272010437e-10 "IV"
"PEX2" 816 261918.2 1.11876477584455e-09 3.9552565049438e-10 "X"
"PEX21" 867 277508.4 1.00639115552459e-09 4.43297650929054e-10 "VII"
"PEX22" 543 176475.6 1.02545793596922e-09 2.88952277314999e-10 "I"
"PEX25" 1185 380948 9.35082965809131e-10 3.55128740522899e-10 "XVI"
"PEX27" 1131 363244.2 1.24836830048821e-09 5.44750463738817e-10 "XV"
"PEX28" 1740 558966 1.33951148520139e-09 6.76912459912279e-10 "VIII"
"PEX29" 1665 535493 1.17479223917199e-09 6.34222175528317e-10 "IV"
"PEX3" 1326 424845.2 1.16591337077354e-09 5.30989612660782e-10 "IV"
"PEX30" 1572 503934.4 9.59723299481239e-10 5.26849483804147e-10 "XII"
"PEX31" 1389 447246.8 1.02588599050667e-09 5.46317384785232e-10 "VII"
"PEX32" 1242 399846.4 1.21393646125565e-09 4.98795384584106e-10 "II"
"PEX34" 435 138194 1.03261351292446e-09 3.6416176310913e-10 "III"
"PEX4" 552 177325.4 1.06221545001507e-09 2.62290601124045e-10 "VII"
"PEX5" 1839 587869.8 1.09181260833188e-09 4.90737807807588e-10 "IV"
"PEX6" 3093 996856.6 1.44534172462056e-09 9.66593319142275e-10 "XIV"
"PEX7" 1128 363008.6 1.14650190639545e-09 5.20959429144183e-10 "IV"
"PEX8" 1770 569663 1.27992893769837e-09 5.03402849263951e-10 "VII"
"PEX9" 1545 495522 1.43865169948933e-09 9.48936849842204e-10 "XIII"
"PFA3" 1011 325134.2 1.06113561982878e-09 5.10763564302377e-10 "XIV"
"PFA4" 1137 366545.4 8.07024671116145e-10 4.12291901638115e-10 "XV"
"PFA5" 1125 361987 1.32008746748335e-09 4.81492024832248e-10 "IV"
"PFD1" 330 106809 7.30478062038955e-10 1.99464870868084e-10 "X"
"PFK1" 2964 953627.8 1.01919738828886e-09 3.98580324279208e-10 "VII"
"PFK2" 2880 926240 1.06197466869956e-09 4.21650185857321e-10 "XIII"
"PFK26" 2484 797591.8 1.29795672171991e-09 5.23675860978044e-10 "IX"
"PFK27" 1194 385001.8 1.23300593316458e-09 5.03141091530858e-10 "XV"
"PFS1" 714 229434.8 9.79715522793323e-10 3.59843131546553e-10 "VIII"
"PFS2" 1398 448102.6 1.15049562019121e-09 3.8457240238917e-10 "XIV"
"PFY1" 381 189966 7.70972197693047e-10 1.75637862308489e-10 "XV"
"PGA1" 597 192157.4 1.27982015818997e-09 6.08624650836222e-10 "XIV"
"PGA2" 390 124092 9.30938128667018e-10 2.58878873718868e-10 "XIV"
"PGA3" 939 301804.8 6.50547521953957e-10 3.48228631343997e-10 "XIII"
"PGC1" 966 309900.2 9.0445812117487e-10 2.36169490439717e-10 "XVI"
"PGD1" 1194 382978.8 9.95431504720828e-10 4.29427932770893e-10 "VII"
"PGI1" 1665 535265 9.18305404395471e-10 2.50635385671734e-10 "II"
"PGK1" 1251 401533.2 4.43165281614246e-10 1.95623654235816e-10 "III"
"PGM1" 1713 551322.6 9.37033543207698e-10 3.02151192118329e-10 "XI"
"PGM2" 1710 550699 9.159940157513e-10 5.62530146393083e-10 "XIII"
"PGS1" 1566 503209.2 1.37206977580455e-09 6.47667528780204e-10 "III"
"PGU1" 1086 349236.2 1.25636503922726e-09 6.06445889396192e-10 "X"
"PHA2" 1005 322681 8.63537482231788e-10 3.10051852627033e-10 "XIV"
"PHB1" 864 277552.8 8.9641640323888e-10 2.52345282159621e-10 "VII"
"PHB2" 933 299267.6 1.0172742679873e-09 2.77209216853127e-10 "VII"
"PHD1" 1101 352813.2 1.2461915455055e-09 4.53631425210352e-10 "XI"
"PHM6" 315 101056 1.13845914877732e-09 2.48901124405478e-10 "IV"
"PHM7" 2976 957779.2 1.29720755163056e-09 9.06187185186853e-10 "XV"
"PHM8" 966 309916.2 9.86524480566096e-10 4.16368719272243e-10 "V"
"PHO11" 1404 451821.8 1.37393548083254e-09 4.0130977739759e-10 "I"
"PHO12" 1404 451906.8 1.1767487087591e-09 3.97067630810061e-10 "VIII"
"PHO13" 939 302089.8 7.27505808500667e-10 2.43226022100261e-10 "IV"
"PHO2" 1680 537807 1.09852857569194e-09 4.71310433554189e-10 "IV"
"PHO23" 993 317145.6 1.11164265841945e-09 4.7898356196154e-10 "XIV"
"PHO3" 1404 452095.8 7.05539995672717e-10 4.35476608133109e-10 "II"
"PHO4" 939 301366.8 1.17263370784468e-09 4.9969080767025e-10 "VI"
"PHO5" 1404 451845.8 1.09851898829756e-09 3.98610639271455e-10 "II"
"PHO8" 1701 546474.2 7.6555133596333e-10 6.16773845018323e-10 "IV"
"PHO80" 882 283511.4 1.24805755715165e-09 4.58972438376232e-10 "XV"
"PHO81" 3537 1130488.4 1.38988492911547e-09 8.32708291083333e-10 "VII"
"PHO84" 1764 566003.8 9.13670280234824e-10 4.71589696002651e-10 "XIII"
"PHO85" 918 327168 8.57746779215392e-10 2.55221474936485e-10 "XVI"
"PHO86" 936 301409.2 7.73788392782508e-10 3.33165011832346e-10 "X"
"PHO87" 2772 893293.4 1.1561453056239e-09 7.4135610290859e-10 "III"
"PHO88" 567 182291.4 6.15764328977619e-10 2.3743732429413e-10 "II"
"PHO89" 1725 552908 1.38253653326875e-09 4.6950932662547e-10 "II"
"PHO90" 2646 851684.2 1.11222757745659e-09 7.07610412945469e-10 "X"
"PHO91" 2685 861627 1.0342487194089e-09 7.58478958430821e-10 "XIV"
"PHO92" 921 295703.2 9.14753968068165e-10 4.53347757504887e-10 "IV"
"PHR1" 1698 545067.6 1.35419256999277e-09 7.26301880808739e-10 "XV"
"PHS1" 654 209675.8 4.97722626763338e-10 2.42321284203015e-10 "X"
"PIB1" 861 276067.2 1.16545567584439e-09 6.14021444211373e-10 "IV"
"PIB2" 1908 611642.6 1.17601291216267e-09 5.49085818649133e-10 "VII"
"PIC2" 903 290685.6 1.17789365316633e-09 3.73570043855246e-10 "V"
"PIF1" 2580 825893 1.28482541020953e-09 6.89968921365423e-10 "XIII"
"PIG1" 1947 625748.4 1.37509875433862e-09 6.03825318156782e-10 "XII"
"PIG2" 1617 518577.4 1.21576468998237e-09 5.57767733262075e-10 "IX"
"PIH1" 1035 332029 8.62114499091096e-10 3.52845091504778e-10 "VIII"
"PIK1" 3201 1030608.2 1.39170286682453e-09 8.06244726253887e-10 "XIV"
"PIL1" 1020 326684 8.51814525143992e-10 2.89544406024685e-10 "VII"
"PIM1" 3402 1097692.4 1.33374267726398e-09 6.7893108803047e-10 "II"
"PIN2" 849 272112.8 1.07207121279174e-09 4.98385699401114e-10 "XV"
"PIN3" 648 207523.6 7.83533671091804e-10 3.13475877374369e-10 "XVI"
"PIN4" 2007 641953.4 1.04074101268379e-09 4.27940211517998e-10 "II"
"PIP2" 2991 960686.2 1.3986031737993e-09 8.23346343402385e-10 "XV"
"PIR1" 1026 329381.2 9.39933951357378e-10 2.88756284123903e-10 "XI"
"PIR3" 978 313914.6 1.01163835115405e-09 4.98858955446512e-10 "XI"
"PIR5" 864 277658.8 1.05225259999406e-09 6.35813032226053e-10 "X"
"PIS1" 663 213065.6 7.61390328163043e-10 2.83767255235862e-10 "XVI"
"PKC1" 3456 1112391.2 1.40838144623495e-09 8.36881272258282e-10 "II"
"PKH1" 2301 737801.2 1.26111358053225e-09 5.89822654084551e-10 "IV"
"PKH2" 3246 1046809.2 1.41677633918369e-09 8.93687911160413e-10 "XV"
"PKH3" 2697 863316.4 1.37280325864883e-09 7.52307560742491e-10 "IV"
"PKP1" 1185 380315 1.08225405658983e-09 5.04177234152364e-10 "IX"
"PKP2" 1476 474642.2 1.271287273337e-09 6.27261629060596e-10 "VII"
"PKR1" 369 119023.8 6.97880978637253e-10 2.72853931178544e-10 "XIII"
"PLB1" 1995 640670 8.68170186264764e-10 5.57931053491042e-10 "XIII"
"PLB2" 2121 681673.2 7.86859755162755e-10 6.39178410440802e-10 "XIII"
"PLB3" 2061 662838.2 1.16647869071967e-09 8.47359074028034e-10 "XV"
"PLC1" 2610 837964 1.41867432818246e-09 8.166090022482e-10 "XVI"
"PLM2" 1566 502272.2 9.21316171090082e-10 5.10392799215085e-10 "IV"
"PLP1" 693 225789.6 8.69756960022857e-10 2.48029560359978e-10 "IV"
"PLP2" 861 274691.2 8.54777698894713e-10 3.41962995922958e-10 "XV"
"PMA1" 2757 882681.4 9.47852933440078e-10 6.70338062828581e-10 "VII"
"PMA2" 2844 910709.8 1.38158548723857e-09 7.71852090988557e-10 "XVI"
"PMC1" 3522 1125454.4 1.34661397528837e-09 1.0257543886338e-09 "VII"
"PMD1" 5262 1704083.4 1.48259650054151e-09 1.09531303853683e-09 "V"
"PMI40" 1290 445866.6 6.68758667605203e-10 2.49854787357688e-10 "V"
"PML1" 615 196929 1.00616168340081e-09 2.62952122053754e-10 "XII"
"PML39" 1005 322551 1.13272012923703e-09 4.23804210372353e-10 "XIII"
"PMP1" 123 39535.6 1.14564982518041e-09 5.64628515048823e-10 "III"
"PMP2" 132 42499.4 9.55455645801531e-10 6.28316127891656e-10 "V"
"PMP3" 168 53766.6 7.92997986275114e-10 1.84785366318646e-10 "IV"
"PMR1" 2853 918960.6 1.24972963699495e-09 8.78133871427213e-10 "VII"
"PMS1" 2622 840493.4 1.272256652399e-09 6.59057019479227e-10 "XIV"
"PMT1" 2454 787489.8 7.33612019829829e-10 6.47269636960806e-10 "IV"
"PMT2" 2280 732697 7.52859404762476e-10 6.80713890136403e-10 "I"
"PMT3" 2262 726554.4 7.99567099867002e-10 6.68096228973037e-10 "XV"
"PMT4" 2289 734390.8 6.42882704582888e-10 5.90527898952887e-10 "X"
"PMT5" 2232 716251.4 8.79118574268411e-10 6.88660953198892e-10 "IV"
"PMT6" 2280 733242 8.92084401740532e-10 6.08643588110411e-10 "VII"
"PMT7" 1989 640981.8 6.88608114621381e-10 5.65336061096176e-10 "IV"
"PMU1" 888 284990.6 9.63897254661668e-10 3.13652886482336e-10 "XI"
"PNC1" 651 209142.2 6.4597168210606e-10 2.52319997426488e-10 "VII"
"PNG1" 1092 349951.4 8.84537723200411e-10 3.40494597540503e-10 "XVI"
"PNO1" 825 264049 7.44921091390762e-10 2.93048696337217e-10 "XV"
"PNP1" 936 301028.2 7.64776388436566e-10 2.44164562843996e-10 "XII"
"PNS1" 1620 518810 8.99722557159492e-10 3.63018369405731e-10 "XV"
"PNT1" 1272 408505.4 1.13637481956897e-09 4.79042731289924e-10 "XV"
"POA1" 534 173251.8 8.34163501846817e-10 2.23643475171562e-10 "II"
"POB3" 1659 531204.8 8.78265846563872e-10 4.61137136495484e-10 "XIII"
"POC4" 447 143316.4 8.71808072823161e-10 2.21338910502899e-10 "XVI"
"POF1" 777 250189.4 7.66494843142742e-10 3.19478054661217e-10 "III"
"POG1" 1056 337809.2 1.14104199882831e-09 5.35940682312328e-10 "IX"
"POL1" 4407 1405261.4 1.37379665994704e-09 7.41534205645668e-10 "XIV"
"POL12" 2118 680324.6 1.11481644421949e-09 6.75053596917524e-10 "II"
"POL2" 6669 2141735.8 1.50776969131179e-09 9.28445118266262e-10 "XIV"
"POL3" 3294 1058922.8 1.29560798314796e-09 6.38232229227839e-10 "IV"
"POL30" 777 250573.4 6.00251051265387e-10 2.15946646666463e-10 "II"
"POL31" 1464 470043.8 1.23100163946912e-09 4.71176028585442e-10 "X"
"POL32" 1053 336010.6 9.93163975689424e-10 3.59478800329815e-10 "X"
"POL4" 1749 560315.8 1.46109281821196e-09 8.18870119715024e-10 "III"
"POL5" 3069 988257.8 1.26027178545802e-09 5.69910599024851e-10 "V"
"POM152" 4014 1284171.8 1.10531413749609e-09 1.18294957894393e-09 "XIII"
"POM33" 840 269431 5.60253907441812e-10 2.60667257061068e-10 "XII"
"POM34" 900 287968 8.98461688474301e-10 4.72681642555854e-10 "XII"
"POP1" 2628 842081.6 1.32082621209178e-09 8.71599373511166e-10 "XIV"
"POP2" 1302 417543.4 9.92087545872681e-10 3.3244800534982e-10 "XIV"
"POP3" 588 188880.6 1.26033823326633e-09 6.26813447244884e-10 "XIV"
"POP4" 840 268863 8.77803832047668e-10 3.78479104700042e-10 "II"
"POP5" 522 167521.4 8.55964054958844e-10 2.60468773887458e-10 "I"
"POP6" 477 152097.4 8.57246665258618e-10 3.22838295648739e-10 "VII"
"POP7" 423 134613.6 9.42648500425735e-10 2.35319069557452e-10 "II"
"POP8" 402 152283.4 8.86013935926229e-10 2.66923548829481e-10 "II"
"POR1" 852 273480.4 6.5695971180478e-10 2.26636409322754e-10 "XIV"
"POR2" 846 272485.2 9.53324223950517e-10 2.67947660699762e-10 "IX"
"POS5" 1245 400920 9.75790914578928e-10 3.64079372569684e-10 "XVI"
"POT1" 1254 402033.8 7.60273389413964e-10 0 "IX"
"POX1" 2247 723230.4 1.39606826163734e-09 3.69619047944476e-10 "VII"
"PPA2" 933 299488.6 9.76036131555579e-10 3.62476474817448e-10 "XIII"
"PPE1" 1203 386984.6 1.10900270475057e-09 3.61383261794539e-10 "VIII"
"PPG1" 1107 355823.4 1.06622186878263e-09 4.08087847272444e-10 "XIV"
"PPH21" 1110 356526 9.81261425111473e-10 3.21489058556955e-10 "IV"
"PPH22" 1134 364168.8 9.89485205991225e-10 2.82297488675347e-10 "IV"
"PPH3" 927 297543.4 1.04028323601383e-09 4.12458155190574e-10 "IV"
"PPM1" 987 317540.4 1.05439519297525e-09 2.41953939983157e-10 "IV"
