"Weight" "Gene"
836934.8 "LINC01517"
150740.4 "RPL23AP31"
652252.2 "HLA-DQB2"
301418.4 "PRPS1P2"
206499.2 "MTND2P23"
319202.8 "NEFLP1"
362909.4 "LINC00385"
507188.4 "LINC01431"
110371.4 "POLR3KP1"
497640.6 "ING2-DT"
392347.8 "LINC01780"
1691212.2 "GOLGA8N"
135273.4 "FAM136BP"
203746 "LINC01656"
687027.8 "IDI2-AS1"
407746 "SLC44A3P1"
71293.2 "CFTR-AS1"
362058.8 "LDHBP1"
279450.8 "LARP1BP3"
252417.8 "PHB1P10"
333802.8 "ZNF687-AS1"
321275 "ACTG1P21"
362850.8 "ADH5P2"
1167264 "LINC00665"
83543 "SPTLC1P4"
344426 "LINC01705"
706127.4 "ATP11A-AS1"
687688.8 "LINC00442"
157018.6 "RPL12P9"
135357.4 "LINC01628"
100753.2 "HSPE1P9"
104536.2 "ELOCP17"
237401.2 "BDH2P1"
155720.2 "RPL21P108"
804412.6 "NUTM2HP"
34975.2 "AP1B1P2"
555988.4 "MARK2P9"
1725376 "KIZ-AS1"
129859.2 "RPS12P3"
107941.8 "MTND3P8"
127918.8 "LINC01022"
424422.4 "TRIM51JP"
308431.2 "GAPDHP48"
508885.6 "MROH4P"
135221.6 "RPS17P7"
917279.6 "TRIM80P"
295227.8 "PLXNB3-AS1"
247172.6 "YWHAEP1"
286790 "PHB2P1"
405402.8 "GTF2I-AS1"
389971.6 "FAM8A4P"
128212 "ATP5MC1P7"
173344.6 "ATG4AP1"
188235.8 "LINC01826"
186958.8 "RHOQP2"
485020.2 "ELF2P3"
130674.4 "USP9YP16"
203092 "LINC02022"
87159.2 "IGKV1D-35"
204820.6 "MTCO3P21"
632582 "DDX3ILA1"
317478.8 "ETF1P1"
784306.4 "STEAP1B-AS1"
244560.4 "TRIM60P8Y"
142614 "KIAA1143P2"
266738.4 "HSPA12A-AS1"
1186620.8 "PPP1R26P5"
370824.8 "MTND4P22"
76262.4 "DEFB130D"
533843 "LINC03033"
100956.6 "BMS1P22"
121653.2 "MRPL51P2"
146665 "RPL23AP50"
251115.4 "GAPDHP74"
275126.4 "FRG2FP"
88243.8 "TIMM9P3"
167511.2 "OR7L1P"
243013.8 "ITGA6-AS1"
384924.8 "LINC01162"
303422.8 "OR11I1P"
151142.8 "FTH1P25"
83707.8 "DNAJC19P8"
245526.8 "HNRNPDP1"
339750 "SCAND3P1"
164852.4 "FAM207CP"
204042.6 "CRYGFP"
437343.6 "SLC7A15P"
286527.2 "SDCBPP3"
457470 "SLCO4A1-AS1"
165268.4 "NIP7P1"
83673.8 "TTTY20"
287300.2 "VDAC1P10"
538209.6 "TNF"
429181.8 "LINC01717"
46593.8 "S100A11P6"
173174 "COL4A2-AS1"
230264 "DUX4L50"
287853.4 "RPS2P32"
119426.2 "TXNP1"
130289.6 "PRR13P1"
815579.8 "PLPPR5-AS1"
1059694.2 "LINC01189"
232107.6 "GSTO3P"
131571.2 "FAM136CP"
175188.4 "LMLN-AS1"
512462.6 "LINC01700"
372506.2 "PET117"
125637 "BRWD1P3"
318074.6 "KAT7P1"
260913.6 "SNX18P2"
110302.6 "TRAPPC2P9"
283731.8 "SLC25A6P3"
258522 "RPL7AP18"
184023.8 "LINC00363"
83576.6 "ATP5MFP3"
905665.4 "CICP4"
110929.8 "LUZP4P1"
269133 "KATNBL1P2"
112742.8 "RPL34P27"
909921.8 "LYRM9"
924611.4 "SMG7-AS1"
228322.6 "NUCKS1P1"
97226 "RPL36AP34"
129205.4 "TRBV29-1"
834535.8 "SEC1P"
774981.8 "CTAGE3P"
156254.8 "RPL23AP93"
138448 "LINC02924"
88137 "HMGN2P35"
231853.8 "DPYD-AS1"
55907.6 "GLRX5P2"
115002.8 "NDUFB4P10"
153261 "RPS10P21"
200800.2 "PHKA1P1"
300208.6 "RPLP0P5"
360368.6 "GPC5-AS2"
156083.8 "RPS11P5"
844464.6 "RGS5-AS1"
157567.8 "IQCA1-AS1"
167391.6 "MRPS31P2"
509889 "CDY9P"
95540.8 "CYCSP10"
840119.8 "LINC01166"
581844 "DLGAP4-AS1"
326527.4 "HSD17B7P1"
184898.6 "RAB9AP1"
339676.4 "RERE-AS1"
517564.4 "PLCE1-AS2"
106438.2 "TRAPPC2P4"
404109.6 "RNF14P1"
88379 "HMGN2P27"
94323.2 "HSPE1P6"
157607.6 "RPL21P26"
305318.4 "LINC01400"
167354.6 "MTND6P24"
107106.6 "ELOCP4"
131203.6 "MRPS16P2"
342176.8 "USP12PY"
629763 "DDX3P1"
1496416.6 "LINC00342"
667413.8 "PANK1-AS1"
724479.2 "RPL23AP87"
1005883.2 "HCG25"
129130 "GGCTP2"
107056.2 "RPL35AP20"
271538 "LINC02543"
77298 "DEFB130A"
522684.2 "ZNF519P1"
205489.2 "IPO7P1"
620000.6 "HSPA8P18"
257118 "LINC00374"
1042920.2 "SNHG15"
77716.2 "MTARC2P1"
109913.2 "KIFAP3-AS1"
89343.6 "HMGN2P20"
129662.6 "LINC01737"
87582 "RPS12P18"
186025.6 "EIF4EP4"
151973 "POLHP1"
835396.2 "CYP1B1-AS1"
83134.2 "MTCO1P57"
241108.2 "TRIM60P10Y"
916238.2 "LINC00327"
337890 "MTCO1P51"
85485.4 "MTCO1P45"
296552.6 "LINC01219"
216010.2 "MTATP6P7"
184588.4 "GACAT1"
424506 "AHCYP4"
239221.2 "RPL7P14"
225625.2 "VPS13A-AS1"
240577.2 "TBC1D26-AS1"
787204.6 "CICP26"
787639.4 "MIR3936HG"
728558.4 "UBTFL11"
1023576.4 "LINC01725"
913745.2 "NALCN-AS1"
194635.4 "RPEP4"
540633 "SLC9A3P1"
451386.6 "HDAC1P2"
115270.6 "FAM157B"
294208.8 "TBC1D3P7"
249623 "SLC25A6P1"
759803.4 "SNHG7"
312762.4 "CHORDC1P5"
497009.4 "NPIPA9"
305438.4 "CRYZP1"
109595.8 "MTCO1P5"
165738 "CASK-AS1"
59840.2 "KRTAP8-2P"
359023.8 "PTPRN2-AS1"
549576.2 "MTND5P30"
227554.2 "FAM204BP"
184702.2 "PHGR1"
204969.4 "RPL15P5"
760401.4 "LINC01677"
975498.6 "LINC01722"
77298 "DEFB130B"
890361.8 "ERVH48-1"
443583.2 "EEF1A1P14"
1785570.4 "ATP13A3-DT"
931353.2 "TTLL7-IT1"
190282.2 "SAR1AP4"
466708.6 "PTCHD1-AS"
161099 "ZFY-AS1"
285850 "RPSAP59"
124384 "RPS15AP6"
1186423.8 "GRM3-AS1"
1564640.2 "LINC01271"
1008209.2 "LINC01755"
209515.6 "LINC01399"
103444 "FTH1P6"
149602.6 "RPL23AP25"
937996.4 "LNCARSR"
1178057.4 "RAB6D"
568420.2 "LINC00892"
1480100.6 "CCDC144NL-AS1"
239940.6 "HOXB-AS3"
128243.2 "RPL12P3"
421512.8 "SUCLA2P2"
183546.6 "GLCCI1-DT"
576860.8 "SORBS2-AS1"
195740.2 "RAB1C"
72852.2 "COX7BP4"
715888.6 "FAM90A11P"
2025334 "LINC00702"
85541 "UBE2V1P8"
135911.4 "USP9YP15"
308277.2 "VN1R20P"
784727.2 "CTAGE7P"
738862.4 "LINC01007"
1412476.4 "LINC00456"
134396.6 "ACTBP12"
470600 "ZNF736P3Y"
176002.8 "LINC01794"
126679.6 "RPS15AP14"
449598 "FAM90A3P"
56751.2 "NPEPPSP2"
109389.8 "MTND3P17"
79719.4 "RPS27P18"
512320.6 "USP17L11"
1688967.4 "DIRC3-AS1"
353285.8 "BPIFB5P"
189068.6 "SYF2P2"
245159 "UBE2E2-DT"
246004.6 "LINC01762"
104901.2 "HMGA1P8"
102108.6 "HSFY8P"
129413 "RPS24P6"
114882.2 "RPL31P16"
86047.6 "MORF4L1P6"
122048.4 "RPS12P17"
439299.6 "EEF1A1P26"
281549.6 "VN1R34P"
640313.6 "FMNL1-AS1"
290652.2 "OR7E157P"
1371289.4 "DPH5-DT"
380685 "KLF4P1"
147400.4 "RPL12P29"
128768.4 "RPS24P13"
109199 "TMEM256P1"
505811.8 "RNF224"
122156 "LINC02634"
166403 "DHCR24-DT"
256619.2 "MAPRE1P3"
137244.4 "WBP1P2"
103576 "RPS3AP1"
989953.2 "LINC00642"
110045.8 "GRPEL2P1"
466080.6 "LINC01687"
860454.2 "MROH3P"
455778.8 "PRDM10-DT"
911447.8 "ARHGEF4-AS1"
573015 "MPDU1-AS1"
369386.6 "SSBP3P1"
492837.8 "LPCAT2BP"
274617.4 "CNOT7P1"
293352.8 "HNRNPA1P49"
1036678.6 "NPIPB7"
276079.8 "LINC02573"
3048103 "LINC00472"
91341 "DEFA9P"
146906.4 "VKORC1P1"
157632 "PHC2-AS1"
175774.4 "UBE2E4P"
167628.8 "MTND6P9"
59858 "CRIP1P1"
156241.6 "RPL21P134"
129139.8 "FABP3P2"
285440.6 "RPSAP63"
141733.4 "FAM238A"
120461.6 "SLC28A3-AS1"
235848.2 "CAPZA1P4"
138975.4 "HMGB1P31"
90332.8 "SNRPEP4"
659541 "PNPT1P2"
270240.2 "AMMECR1LP1"
370516 "GPX1"
168259.8 "LINC01728"
112203.6 "RPS26P2"
206561 "MTCYBP10"
108428.2 "MTND3P10"
204806.2 "RPL7AP61"
449560 "FAM90A20P"
623216.6 "TMEM18-DT"
386812.8 "RASA4DP"
90046 "HIGD1AP4"
300834.8 "EIF4A1P1"
295113.6 "OR4C14P"
139431.2 "XXYLT1-AS1"
1040470.4 "LINC01346"
174826.8 "TRGV2"
131425.2 "SRSF3P6"
165110 "OSTN-AS1"
234091.2 "RPS6P12"
227083.4 "MTCO1P54"
88624.2 "HMGA1P5"
276836 "DSCR10"
115190.2 "RPL31P45"
152505.4 "PPIAP32"
677140.2 "LINC02669"
407915.4 "EEF1A1P34"
143590.8 "MIPEPP3"
379139.8 "USP32P2"
136526.6 "PFN1P1"
95119 "RPS16P3"
241684.4 "RNFT1P2"
479583.2 "FAM53B-AS1"
103422.6 "RPL36AP14"
168405.8 "UBE2FP3"
433168.8 "TLR8-AS1"
108835 "ATP6V1G1P4"
228916.2 "ERP29P1"
196476.6 "LINC00333"
189146.2 "RPS7P9"
189544.4 "LINC00028"
1799209.6 "CHRM3-AS2"
103543.2 "RPL30P15"
625369 "PDXP-DT"
346535 "ZNF90P2"
1160603.8 "GTF2IP4"
361520.2 "ACTR1AP1"
276298.8 "MTND4P20"
259713.6 "USP9YP34"
284412.4 "RPS2P48"
617858.6 "AK4P3"
782673 "NKAPP1"
1271130.6 "CNIH3-AS2"
240111 "MTCO3P8"
386233.4 "IATPR"
732579.8 "UICLM"
687539.2 "LINC00841"
1437167.2 "LINC01719"
490536.8 "LINC01648"
375577.4 "PRKAR1AP1"
388920.6 "TARDBPP1"
418378 "LINC01046"
138242.6 "FANK1-AS1"
573971 "LINC01222"
392290.8 "OR5H15"
121510 "RPS25P3"
128589.4 "IFITM3P7"
498793.6 "LINC01783"
409087.8 "KRT18P67"
349068.2 "EIF3FP3"
158571.4 "PPIAP65"
286511.8 "HOTAIRM1"
378842.2 "PDE4DIPP3"
264585.2 "LINC02596"
500953.6 "MTIF2P1"
513541 "CBLL1P1"
680347.2 "AGGF1P2"
994831.2 "BTBD18"
127046.2 "HMGA1P6"
467870.2 "CYP2AB1P"
412416 "PPP6R2P1"
175252.8 "RPL17P11"
395817 "PDK1P2"
166106 "PMS2P9"
213689.6 "MTATP6P14"
1459526.4 "STXBP5-AS1"
132094.6 "LINC01077"
108779.4 "RPL35AP31"
233875.4 "NANOGP11"
278533 "HAX1P1"
161031.8 "ST6GALNAC4P1"
416200.4 "KRT18P62"
212387.6 "RAD1P2"
446336.8 "EEF1A1P6"
155716.6 "PPIAP38"
337847.8 "LINC01683"
350343.2 "EFCAB15P"
1000400 "FHAD1-AS1"
284145.6 "RPSAP69"
143446.4 "PAXBP1P1"
1493060.8 "CDHR17P"
561153.8 "BETALINC1"
224279 "TMEM238"
191810.8 "SYNJ2-IT1"
308265.2 "HNRNPA1P60"
295867.6 "OR5B1P"
482806.2 "HNRNPLP1"
724045.2 "PTPRT-DT"
200753.6 "ZNF197-AS1"
545594.2 "LINC01518"
239328 "RPL7P35"
258118 "LINC01638"
651217.2 "FAM224A"
247530.6 "PHB1P5"
229703.6 "RANP8"
280821.8 "RFC5P1"
668594 "ZNF529-AS1"
192697.4 "LINC00430"
194201 "HCG21"
92708.6 "DEFA10P"
682876.8 "LINC00460"
202564.6 "MKNK2P1"
302495.8 "LINC02524"
252263.2 "TEDDM2P"
128078.2 "DNM3-IT1"
77861.2 "RPL31P47"
494330.2 "CHTF8P1"
201738.2 "EIF3KP2"
106151.4 "CYCSP33"
85869.2 "PRYP5"
101594.6 "CYCSP44"
98605.8 "CYCSP35"
206942.2 "MTCYBP8"
88202.6 "LSM1P1"
1200154.4 "B4GALT1-AS1"
187966.2 "RPL7AP46"
151081.8 "NFU1P2"
520075.2 "LINC00513"
463967.6 "KRT8P39"
221464.8 "RPS3AP8"
296869.6 "OR52E7P"
151125.6 "RPL29P9"
632374.2 "LINC00690"
339537.4 "HTR3C2P"
206781.4 "EIF4EP1"
469637.2 "KRT8P15"
316254.6 "ACAA2P1"
448461.2 "LINC01884"
482265.8 "CYP51A1P2"
149995 "LINC02640"
1683920.8 "LINC02609"
151116.4 "BTF3P5"
131297.4 "MTND2P29"
186865.2 "RPL19P6"
97356.6 "NCOR1P3"
198848.8 "ERI3-IT1"
79679.4 "JTBP1"
225092.2 "LINC01851"
296278 "OR6C66P"
181980 "LINC01392"
431152.4 "TWIST2"
233220.4 "RPL10P19"
317166.6 "LINC00462"
565009.2 "GBX2-AS1"
105804 "DCUN1D2-AS"
184139.2 "DDX11L10"
310564.4 "HNRNPA1P42"
147948.2 "USH2A-AS2"
599943.4 "ZC3H12A-DT"
815510 "CYP2T1P"
219981 "PGAM1P11"
671757 "C4A-AS1"
175442.2 "GOT2P5"
1689554.2 "PANTR1"
158696.8 "KRTAP13-5P"
782843.6 "GPR158-AS1"
165598 "LINC02625"
257974.8 "ARHGEF7-IT1"
298931.8 "OR52T1P"
150135.2 "NENFP1"
775253 "CICP1"
796738.4 "CICP7"
670508.6 "NEMP2-DT"
5270.2 "IGHD4-4"
124865 "NDUFA5P4"
136316.2 "SPIN4-AS1"
138639.2 "CALM2P4"
103971.2 "NDUFS5P3"
1110200.4 "PIRT"
442657.2 "CENPNP1"
1191098.8 "RNASEH2B-AS1"
688524 "ANAPC1P1"
165491.4 "FDPSP6"
61794.4 "DDX39BP1"
309957 "HNRNPA1P27"
332077 "CEACAMP1"
171544.4 "FNDC1-AS1"
276514.6 "LINC01865"
290378 "OR6L1P"
70635.8 "PIEZO1P1"
195914 "ZNF622P1"
175667.6 "EBAG9P1"
632651.6 "PBX1-AS1"
585878.4 "LINC02579"
2306488.8 "GAS6-AS1"
527578.4 "TTTY18"
894258.2 "PRR23C"
90179.8 "RPL37P13"
1618125.2 "SLC26A4-AS1"
124992 "RPL22P11"
122934.4 "MTND4P28"
109953.6 "EIF4EBP2P1"
360758 "MTFR2P1"
54908.2 "RPS29P29"
1032768.6 "MYCNOS"
415002.8 "GOT2P3"
1311469.4 "LINC01122"
1029407.6 "NRAD1"
548564.2 "NCKAP5-AS1"
197468.2 "LINC01765"
113113 "IGHV3OR16-10"
127336.8 "H2AZP6"
748655.6 "CICP2"
133215.6 "RPL27P7"
610913.2 "LINC00656"
102975.4 "RPL36AP13"
1226072.4 "CICP27"
197800.6 "RRAS2P2"
143590.6 "RPL21P36"
230816 "DSCAM-IT1"
3233596 "ZNF892"
893480.2 "LINC03095"
144781.4 "RPS15P4"
114268.6 "MTCO1P20"
204154 "CDRT15P12"
387811.4 "CAVIN2-AS1"
52891.8 "PSMA6P3"
712503 "CICP5"
207624.6 "MED14P1"
323382.4 "HNRNPA1P30"
384849.4 "ZNF90P3"
216374.4 "SAT1-DT"
230230 "CDC27P1"
814362.8 "BTG2-DT"
237155.4 "PUDPP2"
1114188.4 "UFL1-AS1"
530913.2 "TRIM49D2"
619036.6 "TSPY4"
696384 "LINC01237"
175954.6 "AMZ2P3"
196672.8 "MOB1AP2"
109151.8 "H3P32"
220366.2 "IFNA13"
229945 "CLDN14-AS1"
98809.6 "LCEP1"
1253546.4 "ENOX1-AS1"
1324810.4 "H2BC15"
123423.6 "EPC1-AS2"
206975 "CCNQP1"
1663068.6 "MIR4280HG"
119360.6 "RPL26P15"
222400.4 "EIF4HP1"
374061 "ETF1P3"
324072 "GIRGL"
259470.4 "EIF3LP2"
80654.8 "DPH3P1"
139460.2 "PCDH9-AS4"
104799.6 "CYCSP48"
156519.4 "SELENOTP1"
131786.6 "ERCC8-AS1"
204361.4 "LATS2-AS1"
525560.6 "POU6F2-AS2"
1143800.8 "LINC02599"
358707 "ADH5P4"
638787 "SHROOM3-AS1"
255577.4 "MGAT2P1"
427719.8 "SLC9B1P3"
127395 "LLPHP3"
273530 "RPSAP27"
705471.8 "DLG5-AS1"
261612.6 "TOR1BP1"
240056.4 "RPL7P44"
583091.4 "MFN1P1"
323841.6 "GAPDHP68"
315770.2 "NFYCP1"
96415.8 "LINC01680"
784744.4 "YEATS2-AS1"
215704.4 "MTCO2P17"
387569.6 "PAIP1P1"
116210.4 "EZR-AS1"
612162.8 "PDYN-AS1"
176384.8 "RPL17P35"
715530.8 "LINC01503"
185518.2 "LONRF2P2"
887143 "LINC01761"
111138.8 "UBE2V1P4"
233331.2 "GTF2F2P2"
208005 "RPL10P9"
290714 "UBE2Q2P10"
136251.6 "ZDHHC20P1"
692093.6 "POTEB"
126207.2 "RPS15AP40"
2157934.2 "LINC01694"
281223 "RPSAP13"
516490.8 "TLE1-DT"
490662.6 "RPS28"
59941.2 "MT1XP1"
730246 "KRTAP5-AS1"
1007181.6 "CTXN2"
54163.4 "RPL21P38"
143219.6 "RPL27AP4"
153848.6 "RPL12P45"
290412.6 "LINC00265-3P"
174238.6 "LINC02650"
51917.2 "RPS29P4"
402692 "ASS1P3"
497761.4 "RCC2P3"
171176.4 "FTLP15"
701874 "UQCRHL"
412408.8 "AHCYP3"
161507.8 "BTF3P6"
491915.2 "ATP8A2P3"
216394.8 "UBE2SP1"
81855.6 "RPS20P10"
1244087.2 "LINC01360"
532906.6 "LINC02574"
110367 "RPL22P21"
289576.4 "FDPSP2"
115374.8 "RPSAP14"
438430.6 "LINC01681"
545679 "DTD1-AS1"
195930.6 "GDI2P2"
399910.8 "KDM3AP1"
244607 "LINC01425"
181970.4 "SETP5"
112131 "IGKV3OR2-268"
197327.2 "MTATP6P27"
133334.6 "GAPDHP22"
165636.2 "DDX39B-AS1"
198631.6 "PPP1R2P2"
288340.2 "RPL5P34"
286910.8 "LINC02530"
64443.8 "GNG10P1"
364342.6 "CHIAP3"
200334.6 "RBPMS2P1"
1171426.2 "EIF2AK3-DT"
144659.2 "TMEM97P1"
255411 "RPS3AP44"
169242.4 "RAC1P8"
100035 "TXNP6"
78411.4 "NDUFA5P7"
102774.6 "RPL10P12"
241379 "NUDT9P1"
155489.4 "CIAO2AP1"
417518 "LINC01673"
690289.2 "LINC00463"
186982.4 "CASKP1"
136967 "EDDM3CP"
357990.2 "TM9SF5P"
365903.8 "PRAMEF29P"
431500.8 "MTND4P26"
300569 "TAS2R62P"
289226.8 "RPL5P10"
174601.2 "PAGE2"
296912.8 "GAPDHP53"
135089 "SPATA17-AS1"
983096 "GTF3C2-AS2"
177149.2 "CBX3P10"
105244.2 "RPL35AP"
404760.2 "TPRG1-AS1"
105007.4 "ELOCP10"
130377 "RPS15AP7"
152862.8 "FRMD4A-AS1"
124301 "RPS15AP11"
337166.6 "MTND4P11"
305278.6 "KRT19P4"
164930.4 "LINC03083"
113439.8 "SRP14P2"
167354.6 "TPT1P1"
106645.2 "COX6A1P1"
219887.2 "RPL7P36"
241232 "TSPY25P"
447991 "LINC02433"
97380.2 "LEFTY3P"
197652.4 "RPL13AP6"
503087.2 "METAP2P1"
46644 "GPM6BP3"
44217.2 "TRBV22OR9-2"
623819.2 "RHBDF1P1"
249252.8 "CSN1S2AP"
372052.8 "EEF1GP8"
1134878.6 "TRIM26"
686355.2 "HCCS-DT"
899383.2 "AP2B1P1"
106936.4 "ELOCP8"
152681.6 "RPL23AP83"
528842.2 "LINC01675"
244656.4 "UGT1A13P"
72810.2 "COX6CP13"
370931.4 "NAP1L4P3"
436154.8 "AKAP8P1"
542594.6 "LINC01961"
115335.4 "ELOBP1"
805837.6 "LINC02535"
226271.2 "RPEP2"
161788.4 "RBPMSLP"
138645.2 "PABPC5-AS1"
89125 "MTND4LP11"
141624.8 "ARHGEF19-AS1"
95716.2 "ELOBP4"
209817 "LINC01039"
181571.4 "LINC01868"
567617.4 "LINC02645"
1407175.6 "RNASEH1-DT"
589787.6 "HSPA8P1"
784064.8 "LINC01114"
83977.2 "DEFA11P"
355800.8 "MTCYBP1"
135233 "PIGO-AS1"
91107.2 "H2AZ2-DT"
195119.6 "LINC01781"
722666 "C16orf82"
303174.4 "AIMP1P1"
254458.2 "LINC01283"
112268.6 "RPS26P38"
172992.4 "ACSL3-AS1"
180153 "ETV5-AS1"
429927.8 "LINC01191"
302077.2 "BMI1P1"
50797.2 "H3P3"
146074.6 "PIGPP2"
183679.8 "LINC01830"
226820.6 "FHP1"
610498.2 "CT66"
466369.4 "RBPJP7"
219478 "CDCA4P4"
294742.8 "LIX1L-AS1"
689366.4 "TMEM229A"
99409.2 "NDUFS5P2"
252802 "RPL7L1P1"
474281.4 "NCLP2"
134090.4 "ZFX-AS1"
664800 "ANAPC1P4"
370369.6 "PDE4DIPP7"
202371.2 "KCNH1-IT1"
209493.6 "MTCO2P8"
206759.6 "BOK-AS1"
153863 "CFL1P8"
230788.8 "DNAJB6P6"
239739.2 "RPL7P13"
352430 "PTCD2P2"
180789.4 "SOD2P1"
259923 "MAP3K5-AS1"
398635.4 "DEPDC1-AS1"
472148.6 "LINC01723"
634584 "TULP3P1"
82297 "RPS27P19"
103430.8 "RPL36P20"
94303.2 "RPL30P2"
77858.4 "COX7BP2"
161700.4 "SDR42E1P3"
634306.2 "LINC01641"
594693.4 "PRR20E"
230347.4 "LINC01937"
277490.8 "LANCL1-AS1"
135721 "LINC01731"
1046512.4 "ZNF879"
308803.2 "GAPDHP49"
82319 "RPS27P4"
299773.8 "OR1AA1P"
150423.4 "H2BC12L"
129891.2 "BACH1-IT3"
323578.2 "PSIP1P1"
161563 "LINC00229"
227608.4 "CLYBL-AS1"
511492.8 "SGO1P2"
624411.4 "LINC01878"
145469.8 "SLC25A18P1"
326108.6 "LINC03068"
379053.2 "SAPCD2P4"
145376.6 "OSTCP5"
87291.8 "RPS12P2"
333304.4 "ST13P18"
1364448.2 "LINC01505"
178366.6 "RPL9P2"
122730.2 "MRPS10P2"
527699.2 "ZNF232-AS1"
254608.6 "RPL7AP16"
217851.8 "BCAS2P2"
85764 "CYCSP53"
248753.4 "RPS4XP11"
1323338.6 "JAZF1-AS1"
337406.6 "ELF2P1"
377031.6 "GLUD1P9"
1169598.2 "ERICH2-DT"
112220.6 "RPS26P47"
177653.2 "FTH1P27"
247508.4 "RPL7AP42"
187053 "ELK1P1"
313995.8 "LINC01914"
84956 "PPIAP27"
129617.4 "PFN1P3"
287475.2 "TATDN1P1"
287888 "RPSAP31"
205086 "SNX18P7"
385501.2 "UBTFL2"
1925618.2 "OBI1-AS1"
194470.6 "HMGB1P48"
844925.6 "LINC01426"
262408.4 "MED15P7"
428812 "CTBP2P8"
239787.4 "LINC01049"
477043.2 "RCC2P1"
328210.8 "OR7E162P"
97113.2 "TXNP3"
700534 "USP27X-DT"
158629.4 "PPIAP34"
289932 "RBMY2XP"
394613.8 "ELK2BP"
183862 "SPRYD7P1"
478031.2 "CCDC188"
167212 "MPV17L2P1"
619333.2 "RBMY1A1"
262540.6 "RPL5P7"
898082.8 "CICP13"
2784259.4 "ZNF37BP"
279574.8 "SLC25A5P4"
109025 "UBE2WP1"
755650.8 "LINC01250"
2212987.6 "ANKRD11P1"
858295.2 "LINC02983"
223320.6 "LINC01432"
1032741.6 "KBTBD13"
406501.6 "KRT18P2"
2873110.2 "ZNF736"
103337.2 "FGF14-AS1"
153371.6 "SLC16A12-AS1"
2758485.8 "MAGI2-AS3"
307863.8 "OR7E130P"
65223.4 "COX6CP12"
830341.4 "PINLYP"
287864.8 "HDGFL3P1"
295121.4 "SLC25A1P2"
318268 "CLDN34"
396485.8 "ZNF101P2"
781194.8 "MIR3663HG"
511570 "LINC02765"
171489 "ACBD3-AS1"
61531.2 "AP1B1P1"
209823.6 "MTCO2P18"
324486.8 "OR7E46P"
131106.2 "RPL27P6"
57917.6 "ALDH7A1P4"
307195.4 "HNRNPA1P51"
1194663.8 "RPL34-DT"
129207.6 "RHOXF1P1"
592422.6 "SP2-AS1"
72595.6 "MRPS21P1"
1559914.8 "ERICH3-AS1"
196894.8 "RPL13AP20"
297567.2 "FYTTD1P1"
380367.4 "LINC01506"
718629.6 "SOD1-DT"
679127.6 "C5orf58"
868953.2 "TLR12P"
219465.6 "PPP1R2P1"
156207.6 "PTGES3P1"
57032.2 "NDUFB1P2"
161055.8 "RPL12P43"
171503.4 "PCDH9-AS1"
322312 "GAPDHP19"
307835 "CSNK1G2P1"
94229.4 "ZNF114P1"
79748.2 "CHEK2P5"
140344.8 "PTGES3P5"
784149.8 "FAM133B"
408151 "LNCTAM34A"
691870.2 "LINC02020"
500729.6 "LINC01309"
237970.4 "LINC00701"
128278.4 "PPIAP90"
486575 "API5P1"
120214 "RPL22P7"
355463.8 "OR10G8"
233732.2 "TPMTP2"
324192.4 "HSPA8P20"
68665.6 "COX6B1P1"
238917.8 "RPL7AP71"
492778 "BIN2P1"
260847.6 "RAD1P1"
954691 "ZFRP1"
123125.2 "H2BP2"
636012.4 "LINC01800"
315215.8 "CTSLP8"
195271 "MTND1P26"
177715.6 "SYNE1-AS1"
165718.8 "TSPY19P"
446478.6 "CCT6P3"
123701.8 "MRPL50P1"
127609.6 "FABP5P14"
198596.8 "RPL13AP24"
70610 "GNG5P5"
530670.6 "TJAP1P1"
452094.8 "KAZN-AS1"
61887.6 "MTCO1P58"
156785.2 "CHRM3-AS1"
687249.4 "MCIDAS"
738190 "MAPKAPK5-AS1"
287279 "OR2AT2P"
123554.4 "H2AZP5"
163010.2 "C2CD4D-AS1"
2929962.4 "JRK"
642041 "SNRK-AS1"
285729.6 "RPSAP9"
212551.6 "RPL7P11"
159806 "PUDPP1"
113773.6 "LINC00380"
277367.4 "NUS1P3"
301731.8 "WDR82P1"
233703.4 "NECAP1P2"
192486.8 "LINC02093"
290396 "MED14OS"
140019.6 "RPS19P6"
114392.8 "OTX2P1"
248009 "YWHAEP5"
175876.2 "PCCA-AS1"
327847.8 "AGPAT5P1"
320254 "LRRTM4-AS1"
323118.8 "OR7E155P"
136699.4 "RPL21P73"
349840 "LINC00440"
293251.6 "CHL1-AS1"
3692039.6 "LINC01934"
89356.6 "HMGN2P5"
634205.8 "LERFS"
1270553.8 "ACTL11P"
263094 "OR6C64P"
360284 "MTCYBP5"
129618 "IFT74-AS1"
1703951.2 "ELF3-AS1"
451627.4 "VN2R3P"
229144.2 "VDAC2P4"
777863.6 "SDCBP2-AS1"
281023.6 "NUS1P2"
273362 "CACNG2-DT"
605136.4 "EPCAM-DT"
206268.6 "RIPOR3-AS1"
218496.8 "CDC20-DT"
170396.4 "TFPI2-DT"
519827 "GPR50-AS1"
485163.6 "MTCO1P8"
167459.4 "PRDX3P3"
274695.2 "VDAC1P3"
151093 "HMGA1P4"
226637 "PRUNEP1"
381041 "SEC61G-DT"
251141.8 "UPF3AP3"
341289.6 "TUBB8P11"
876599 "SLC26A5-AS1"
279063.6 "TMEM212-AS1"
839489.6 "NPIPB2"
