GeneID,Length,TPM,Gene,d
PAICSP2,1150,6.001226192376851e-21,PAICSP2,7.763863010561644e-05
PAICSP3,1168,5.994224357344344e-21,PAICSP3,7.801124291428052e-05
PAICSP4,1253,1.019527568215051e-19,PAICSP4,7.987280924790866e-05
PAICSP5,1217,5.992988082982373e-21,PAICSP5,7.908180667833632e-05
PAICSP6,1280,5.995740299148917e-21,PAICSP6,8.043582355467363e-05
PAICSP7,962,5.992653436364063e-20,PAICSP7,7.311895847989849e-05
PAIP1,2780,3.232836977222152e-17,PAIP1,0.00010400522873908612
PAIP1P1,1203,5.984937075177584e-21,PAIP1P1,7.874209953591522e-05
PAIP1P2,1348,6.042384863034787e-19,PAIP1P2,8.177569034798645e-05
PAIP2,1456,1.0475851164477965e-17,PAIP2,9.758515624206897e-05
PAIP2B,6300,8.351854573442169e-19,PAIP2B,0.00013659361455173818
PAK1,3459,2.2243519108452574e-17,PAK1,0.0001118556614402751
PAK1IP1,1523,9.171293868327645e-18,PAK1IP1,8.519010775052076e-05
PAK2,6139,2.3835520653350276e-17,PAK2,0.00013530142236782783
PAK4,2830,3.6049098153332726e-17,PAK4,0.0001324987792377002
PAK5,4728,4.8279823546109867e-20,PAK5,0.00012460906483642545
PAK6,4379,1.6158387222356165e-19,PAK6,0.00012112533258783198
PAK6-AS1,2129,5.376348025575782e-20,PAK6-AS1,9.518578452713875e-05
PALB2,4008,1.3851501299291518e-17,PALB2,0.00012795504464546375
PALD1,4610,2.028139249706814e-17,PALD1,0.0001299968137817585
PALLD,5858,9.641130479271406e-17,PALLD,0.0001334045361932259
PALLD-AS1,448,5.369342619808518e-20,PALLD-AS1,5.6591446180699925e-05
PALM,2891,7.677799708891795e-18,PALM,0.00010552219872669803
PALM2AKAP2,7618,7.69404697089018e-17,PALM2AKAP2,0.00015702305849425925
PALM3,2401,2.7743930745573087e-18,PALM3,9.953981050881327e-05
PALMD,2334,4.0509095197588793e-20,PALMD,0.00012880793911738365
PALS1,5468,7.253030441438313e-17,PALS1,0.00013033773257680215
PALS2,8346,2.2217242570696214e-17,PALS2,0.00014994033845682788
PAM,3990,2.4776097999802997e-17,PAM,0.00011738896443441713
PAM16,722,9.335292984121149e-20,PAM16,6.885639636075878e-05
PAMR1,2723,4.869874775258988e-19,PAMR1,0.00010485493190969649
PAN2,4523,6.237714132193152e-18,PAN2,0.00012900999810187868
PAN3,5590,1.0238918816105844e-17,PAN3,0.00013121379638405541
PAN3-AS1,1351,3.5218687303543416e-19,PAN3-AS1,8.177566523133736e-05
PANCR,602,1.1778889992299264e-20,PANCR,7.834276056759116e-05
PANDAR,1506,5.94428378677152e-21,PANDAR,8.467205247810157e-05
PANK1-AS1,2069,4.194770864289443e-20,PANK1-AS1,9.438192181200305e-05
PANK2,8020,2.173218393948924e-17,PANK2,0.00015104039934633138
PANK2-AS1,1885,5.075719965533742e-19,PANK2-AS1,9.138928491587612e-05
PANK3,10274,4.2678415190148123e-17,PANK3,0.00016066761246914246
PANK4,2649,2.8818289036124036e-18,PANK4,0.00010240778104853918
PANO1,1680,8.980617954105042e-20,PANO1,8.802512823446525e-05
PANTR1,806,1.674484197309083e-18,PANTR1,0.00012863163748128248
PANX1,2852,3.1577052959015734e-17,PANX1,0.00010500877257512716
PANX2,3052,2.30619003697681e-18,PANX2,0.00010742488122889
PANX3,1729,5.9498049319760314e-21,PANX3,8.868792458310738e-05
PAOX,1830,3.11852434605143e-19,PAOX,9.062142353773768e-05
PAPLN,5889,2.8537769237057627e-18,PAPLN,0.00013368406742198658
PAPLN-AS1,3050,1.3042034961098237e-18,PAPLN-AS1,0.00010735645286761428
PAPOLA,4515,2.353333836335029e-17,PAPOLA,0.00012221466102250246
PAPOLA-DT,1512,3.3540520413254317e-19,PAPOLA-DT,8.499820846774443e-05
PAPOLB,4293,1.6105258626705984e-19,PAPOLB,0.00012019512707589233
PAPOLG,7348,1.1070078973523371e-17,PAPOLG,0.0001436962420945354
PAPPA,10971,1.5757102213478619e-18,PAPPA,0.00016436327968411893
PAPPA-AS1,2450,5.953260287188395e-21,PAPPA-AS1,9.963354207778412e-05
PAPPA-AS2,1854,5.951460629611499e-21,PAPPA-AS2,9.07840771794512e-05
PAPPA2,9683,2.5654835357189538e-18,PAPPA2,0.00015776326133751475
PAPSS1,2513,1.4280365317925237e-17,PAPSS1,0.00010060275796867468
PAPSS2,3699,2.1418299592084407e-17,PAPSS2,0.00011696912597910766
PAQR3,9811,1.864572114064955e-17,PAQR3,0.00015818418982456117
PAQR4,2685,1.0919423927365399e-17,PAQR4,0.00010289453317776417
PAQR5,5372,5.548349483893853e-18,PAQR5,0.00012943743116067182
PAQR5-DT,1971,1.3261817881708055e-19,PAQR5-DT,9.948806360330115e-05
PAQR6,1969,1.0294881383457414e-18,PAQR6,9.734766001521693e-05
PAQR7,2685,7.087858622922745e-18,PAQR7,0.000106912969234656
PAQR8,4715,8.28304870359955e-19,PAQR8,0.0001239702914829282
PAQR9,9090,5.955830203121415e-21,PAQR9,0.00015426496870777427
PAQR9-AS1,912,5.993513656620487e-21,PAQR9-AS1,7.183300437251437e-05
PARAL1,1036,5.958485720815843e-21,PARAL1,7.48049731128791e-05
PARD3,5971,6.313834587353374e-17,PARD3,0.00013662546595013305
PARD3-DT,302,6.61254606045837e-20,PARD3-DT,4.9746161377831164e-05
PARD6A,1244,2.954768978781034e-19,PARD6A,8.03771882531594e-05
PARD6B,4579,1.2006759343461254e-17,PARD6B,0.00012270351794888403
PARD6BP1,707,2.3903040449391543e-20,PARD6BP1,6.592287024255793e-05
PARD6G,3836,6.414767382558242e-18,PARD6G,0.00011582002691775137
PARD6G-AS1,2073,1.0350407402009617e-18,PARD6G-AS1,0.00011044420042037984
PARG,4294,1.283987836972221e-17,PARG,0.00012032697418448751
PARGP1,2286,1.5700023188386661e-18,PARGP1,9.757165269780806e-05
PARK7,1127,3.6240904694761645e-17,PARK7,7.708742158561916e-05
PARK7P1,541,1.021721924517479e-19,PARK7P1,6.041233248229195e-05
PARK7P2,569,7.220495445461324e-20,PARK7P2,6.146075976942437e-05
PARL,1501,4.642078071306628e-18,PARL,8.561134179062039e-05
PARM1,5011,9.411491409564956e-19,PARM1,0.0001264951400993244
PARM1-AS1,2546,2.3825814422314613e-20,PARM1-AS1,0.00010093628260030904
PARN,3078,1.507091972649836e-17,PARN,0.00012076494583837783
PARP1,3978,1.3163110836442986e-16,PARP1,0.0001360922891395896
PARP10,3505,1.4844596239354078e-17,PARP10,0.00011262074725692178
PARP11,4449,3.5402519538976805e-18,PARP11,0.00012146431094004699
PARP11-AS1,678,1.1162000656188944e-18,PARP11-AS1,7.472297029690557e-05
PARP12,3021,6.147630499222843e-18,PARP12,0.00010693150289465815
PARP14,7694,3.0694838854017914e-17,PARP14,0.00015061657946326083
PARP15,5002,1.785056735076886e-20,PARP15,0.00012637371054385785
PARP16,2734,2.9184226663215135e-18,PARP16,0.00010335911728886678
PARP1P1,3026,6.007351449863099e-21,PARP1P1,0.00010722167145882343
PARP1P2,195,5.987223237237254e-21,PARP1P2,4.2939001316510774e-05
PARP2,1827,1.1842641975945998e-17,PARP2,9.303467467050005e-05
PARP3,2337,5.811708592373737e-18,PARP3,0.00010007238770318725
PARP4,5437,1.8886441165045865e-17,PARP4,0.00013010114464758515
PARP4P1,2337,5.9591095470211755e-21,PARP4P1,9.810969951733135e-05
PARP4P2,3326,5.9682216648868655e-21,PARP4P2,0.00011041319614471526
PARP4P3,317,1.198601911867037e-20,PARP4P3,5.050487833993483e-05
PARP6,2788,1.9755180161033848e-17,PARP6,0.00011386309889186933
PARP8,7475,8.483412819801043e-18,PARP8,0.00014454037862275567
PARP9,3045,1.4328945647728425e-17,PARP9,0.00013975134674773293
PARPBP,3076,7.156182811565772e-18,PARPBP,0.00010757584759120668
PARS2,2356,1.9283656091374425e-18,PARS2,9.843569958675403e-05
PART1,3240,3.3201321648724466e-20,PART1,0.00013446986253684286
PARTICL,1322,1.3548241075403795e-18,PARTICL,8.130187515779549e-05
PARVA,8627,2.4161431802325504e-17,PARVA,0.00015167196930122807
PARVB,5394,8.434675730626773e-18,PARVB,0.00012973116221196384
PARVG,3488,7.445700430605908e-18,PARVG,0.0001270857435309873
PASD1,3110,7.888160887573864e-21,PASD1,0.00011848880006027439
PASK,4540,5.680547904606869e-18,PASK,0.000128097160457216
PATE1,1541,5.97332067373629e-21,PATE1,8.546167648471814e-05
PATE2,1666,1.7948028510784084e-20,PATE2,8.775841066838409e-05
PATE3,1320,1.7780634927186337e-20,PATE3,8.095280450639495e-05
PATE4,1986,5.969017377224228e-21,PATE4,9.298065777475962e-05
PATJ,8621,6.1899898072120125e-18,PATJ,0.00015177526324224958
PATJ-DT,427,1.8121760522502632e-20,PATJ-DT,5.5924346877918006e-05
PATL1,4129,2.7189870040240793e-17,PATL1,0.00011852606038140595
PATL1-DT,630,6.4341163768041155e-21,PATL1-DT,6.501921755359377e-05
PATL2,297,3.394380762826997e-19,PATL2,9.921368350741744e-05
PATZ1,3895,2.038401431168579e-17,PATZ1,0.0001164542413584112
PAUPAR,2341,7.541776721903891e-21,PAUPAR,0.00010618347803876569
PAWR,8991,1.0005419297333996e-17,PAWR,0.00015370096286469086
PAWRP1,565,4.2277398283088396e-20,PAWRP1,6.139289862308301e-05
PAX1,5342,1.9675358379283098e-19,PAX1,0.0001292615770493583
PAX3,3359,4.179960710351013e-20,PAX3,0.00011079665257760582
PAX5,8704,5.374297105643572e-20,PAX5,0.0001521824599442428
PAX6,2743,4.532491583294982e-20,PAX6,0.00014111692512042343
PAX7,6213,2.366282939654421e-18,PAX7,0.00013603673454490154
PAX8,4055,2.9982600924955513e-19,PAX8,0.00011893781230232611
PAX8-AS1,11799,9.971832654730272e-19,PAX8-AS1,0.00016842238858615628
PAX9,4166,2.441756037083505e-19,PAX9,0.00011893540198096201
PAXBP1,662,6.3584184531863e-17,PAXBP1,0.00011646128185990672
PAXBP1-AS1,3696,1.749460353704244e-18,PAXBP1-AS1,0.0001282201151508928
PAXBP1P1,447,5.961528734433871e-21,PAXBP1P1,5.6535378832677284e-05
PAXIP1-AS2,6706,1.9701222132720398e-19,PAXIP1-AS2,0.00013950170342477702
PAXIP1-DT,2283,8.548455537685948e-19,PAXIP1-DT,9.745058011981469e-05
PAXX,808,6.981013224779995e-18,PAXX,7.595163215025433e-05
PBDC1,1185,5.39271191656634e-18,PBDC1,7.840682683853599e-05
PBK,1836,2.3533834449564825e-17,PBK,9.057564798253649e-05
PBLD,2588,1.3448804425666326e-18,PBLD,0.00010160624359878047
PBOV1,2506,5.360017241589391e-20,PBOV1,0.00010039995073430277
PBX1,7087,6.108055128907003e-18,PBX1,0.00016597475491459752
PBX1-AS1,1963,4.191001945147661e-20,PBX1-AS1,9.271399444109439e-05
PBX2,3202,9.853694568980597e-18,PBX2,0.0001094233478818961
PBX2P1,1291,1.0214626416854448e-19,PBX2P1,8.07232281654368e-05
PBX3,2840,4.332785211085442e-18,PBX3,0.00010548010455556966
PBX3-DT,2176,6.652725872428388e-20,PBX3-DT,9.627655235576402e-05
PBX4,1495,3.051126374152696e-19,PBX4,8.464649684860133e-05
PBXIP1,3207,4.662701476734924e-18,PBXIP1,0.0001093730209967674
PC,4305,8.783848544046133e-18,PC,0.00012774665765128936
PCA3,2374,9.825959044136073e-21,PCA3,0.00011651552771056583
PCARE,7303,7.186132708264031e-20,PCARE,0.0001436714079094816
PCAT1,906,4.217441885637764e-19,PCAT1,9.320538981692989e-05
PCAT14,1077,1.9636667214790756e-19,PCAT14,0.00011680073518802891
PCAT18,2598,5.964114143801608e-21,PCAT18,0.00010166238237842161
PCAT19,548,1.473975203599524e-18,PCAT19,0.0001119869185592406
PCAT4,373,3.3517444761504736e-20,PCAT4,9.464372604574212e-05
PCAT5,3550,5.979841145184884e-21,PCAT5,0.00011291143279693181
PCAT6,1624,7.723685524499258e-20,PCAT6,8.681358085588863e-05
PCAT7,2342,2.309956125613366e-18,PCAT7,0.00011717919496569404
PCBD1,787,1.3073522846122828e-17,PCBD1,6.826658248033102e-05
PCBD2,2365,7.390389040360505e-18,PCBD2,0.0001314340527093717
PCBP1,1727,3.1564079209022156e-17,PCBP1,8.87265906526814e-05
PCBP1-AS1,922,4.1150084599455386e-17,PCBP1-AS1,0.0001244434514078959
PCBP2,3159,2.9899598953282196e-17,PCBP2,0.000108409486254508
PCBP2-OT1,590,3.511461129346925e-19,PCBP2-OT1,6.198137505629504e-05
PCBP2P1,977,1.1977291602778513e-20,PCBP2P1,7.348064877717309e-05
PCBP2P2,1001,2.6906477070763583e-19,PCBP2P2,7.403857516650521e-05
PCBP2P3,843,5.974445979030903e-21,PCBP2P3,6.989943351895904e-05
PCBP3,2282,5.963536783289755e-21,PCBP3,9.735802738489856e-05
PCBP3-AS1,5034,5.998483551040389e-21,PCBP3-AS1,0.0001269843341994637
PCBP4,2156,3.9068773842096175e-17,PCBP4,0.00010176341408979778
PCCA,2484,1.743854784074911e-18,PCCA,0.00010031246247253306
PCCA-AS1,474,3.446467976810688e-20,PCCA-AS1,6.050985515792744e-05
PCCA-DT,1380,1.6102611010943598e-18,PCCA-DT,8.243398365736047e-05
PCCB,1799,4.899702004829576e-17,PCCB,0.00013511836786484177
PCDH1,4814,1.4943473003984578e-18,PCDH1,0.00012496003128669187
PCDH10,8510,5.959924136104121e-21,PCDH10,0.00015094614136718307
PCDH10-DT,8044,5.937500156321891e-21,PCDH10-DT,0.0001479530141088703
PCDH11X,9022,3.1465736813187156e-19,PCDH11X,0.00015469551170483494
PCDH11Y,8550,1.8860004851677945e-20,PCDH11Y,0.00015389604953848556
PCDH12,5706,1.029372496173341e-18,PCDH12,0.00013229919812925064
PCDH15,9366,1.8488301313088094e-19,PCDH15,0.0001558816790564197
PCDH17,8300,1.3729826297180266e-18,PCDH17,0.00014977420330342765
PCDH18,5925,9.007079074560624e-19,PCDH18,0.00013382288224145596
PCDH19,9756,1.7891648635086977e-20,PCDH19,0.00015801520694917696
PCDH20,5105,5.9632124021168716e-21,PCDH20,0.0001273280027233534
PCDH7,8773,9.98182299938414e-18,PCDH7,0.00015290723633637463
PCDH8,5088,5.327212992863302e-19,PCDH8,0.0001273457055995485
PCDH8P1,2773,5.994003075887386e-21,PCDH8P1,0.00010406887554727777
PCDH9,6227,7.6053137307998e-18,PCDH9,0.0002249818838175499
PCDH9-AS1,532,5.988755920073508e-21,PCDH9-AS1,6.0004156288081174e-05
PCDH9-AS2,538,5.944487113254321e-21,PCDH9-AS2,6.008012214374313e-05
PCDH9-AS3,479,5.946143819625812e-21,PCDH9-AS3,5.7803689473824064e-05
PCDH9-AS4,436,1.7826273294493096e-20,PCDH9-AS4,5.6006768682521164e-05
PCDHA1,5414,5.977190993708231e-21,PCDHA1,0.00012994823346328075
PCDHA10,5409,6.952190883495317e-19,PCDHA10,0.00017099683922800304
PCDHA11,5407,1.1001242027090642e-18,PCDHA11,0.00012990484239392802
PCDHA12,5401,1.0773494063063805e-18,PCDHA12,0.00013014410248598645
PCDHA13,5408,2.5107121033567895e-19,PCDHA13,0.0001299052454941135
PCDHA14,2298,5.9949424477453264e-21,PCDHA14,9.775603973508593e-05
PCDHA2,5370,2.9881393744334116e-20,PCDHA2,0.00012958864900585408
PCDHA3,5404,5.376726151087923e-20,PCDHA3,0.00012984607746570402
PCDHA5,5384,2.6298419272520344e-19,PCDHA5,0.00012970575867330694
PCDHA6,5395,1.888643820127139e-18,PCDHA6,0.00012979263851863013
PCDHA7,5339,4.838696229297006e-19,PCDHA7,0.00012932019132291258
PCDHA8,5398,7.169919399898094e-20,PCDHA8,0.00012980374452480702
PCDHA9,5377,1.4532725684297257e-19,PCDHA9,0.00014075908084773387
PCDHAC1,5896,1.3187238791768125e-18,PCDHAC1,0.00013362004353395849
PCDHAC2,5725,1.3858284535970637e-18,PCDHAC2,0.00013236228171265043
PCDHB1,7973,1.7879698607095383e-20,PCDHB1,0.00014770169733794726
PCDHB1-AS1,500,2.3620317315784958e-20,PCDHB1-AS1,9.286466485597592e-05
PCDHB10,3295,2.9256418148473115e-19,PCDHB10,0.0001100843078646133
PCDHB11,4153,1.364082558995395e-18,PCDHB11,0.0001188194725105653
PCDHB12,3853,1.27158079221226e-18,PCDHB12,0.00011597197144898268
PCDHB13,5061,5.957938426731942e-19,PCDHB13,0.00012692369332156393
PCDHB14,4417,1.2577623936138834e-18,PCDHB14,0.00012131460864136071
PCDHB15,3971,1.9685331530442267e-19,PCDHB15,0.00011711381953915234
PCDHB16,3840,2.085425625647138e-19,PCDHB16,0.00011576693814126473
PCDHB17P,2393,5.9788166817984155e-21,PCDHB17P,9.899605701982022e-05
PCDHB18P,2368,5.978275333101773e-21,PCDHB18P,9.86471301788134e-05
PCDHB19P,2371,1.7939601519393622e-20,PCDHB19P,9.869752955004999e-05
PCDHB2,4089,4.532185065659119e-19,PCDHB2,0.00011825031408755181
PCDHB3,3355,1.0153384793953271e-19,PCDHB3,0.00011076011583112769
PCDHB4,3806,2.562011038791606e-19,PCDHB4,0.00011542300054400406
PCDHB5,3410,7.258782916698756e-18,PCDHB5,0.00011134228315056691
PCDHB6,3231,5.433298042176312e-19,PCDHB6,0.00010936666017763494
PCDHB7,3740,8.95059832876613e-20,PCDHB7,0.00011480903204846062
PCDHB8,2750,2.003755834743015e-18,PCDHB8,0.00010370733654174196
PCDHB9,4381,2.3261540158349746e-19,PCDHB9,0.0001210080574348541
PCDHGA1,4769,3.5803107835459885e-20,PCDHGA1,0.00012449851882505525
PCDHGA10,4802,2.6867224877527807e-19,PCDHGA10,0.00012480808966052002
PCDHGA11,4787,7.763811442854018e-20,PCDHGA11,0.00012468961095171447
PCDHGA12,4854,4.182710995726923e-20,PCDHGA12,0.0001252905882846333
PCDHGA2,4813,2.6864443948331195e-19,PCDHGA2,0.00012489900721076214
PCDHGA3,4806,5.372649131455801e-20,PCDHGA3,0.00012483657085782935
PCDHGA4,4778,3.5816588654402577e-19,PCDHGA4,0.00012459242050936068
PCDHGA5,4767,1.0151448457330444e-19,PCDHGA5,0.00012451069765206634
PCDHGA6,4794,2.1091715575224901e-19,PCDHGA6,0.000131722959219776
PCDHGA7,4759,2.208842091004731e-19,PCDHGA7,0.00012442991424243375
PCDHGA8,4782,3.1515239105909905e-19,PCDHGA8,0.00013786492073773317
PCDHGA9,4776,8.355904006128807e-20,PCDHGA9,0.00012456857410322812
PCDHGB1,4748,4.058356778334616e-19,PCDHGB1,0.00012432236379131278
PCDHGB2,4740,1.85060650215976e-19,PCDHGB2,0.00012426309384069978
PCDHGB3,4745,1.253768418910973e-19,PCDHGB3,0.0001243111262505384
PCDHGB4,4761,9.37525590741566e-19,PCDHGB4,0.00012445885611290106
PCDHGB5,4755,5.254688359253901e-19,PCDHGB5,0.0001244047194633595
PCDHGB6,4777,1.8506034750820645e-19,PCDHGB6,0.00012458551697486082
PCDHGB7,4775,1.194687261461527e-19,PCDHGB7,0.00012459418955218965
PCDHGB8P,2873,5.36720054037761e-20,PCDHGB8P,0.00010512650625895825
PCDHGB9P,2297,2.983320145175567e-20,PCDHGB9P,9.75878018285619e-05
PCDHGC3,4758,7.620176467097392e-18,PCDHGC3,0.00012443565813510617
PCDHGC4,4763,7.158520483119806e-20,PCDHGC4,0.00012443411238044746
PCDHGC5,4797,1.96914743982697e-19,PCDHGC5,0.00012474120154012133
PCED1A,1979,4.750620969119304e-18,PCED1A,9.290553759644102e-05
PCED1B,2310,1.787857430299586e-20,PCED1B,9.773267549886533e-05
PCED1B-AS1,826,1.797582649757091e-20,PCED1B-AS1,0.00010022780592711198
PCED1CP,785,5.991117034063359e-21,PCED1CP,6.832155438914588e-05
PCF11,6270,1.4230581602926064e-17,PCF11,0.00014605359126328564
PCF11-AS1,1516,5.936063725806853e-21,PCF11-AS1,8.481991580584803e-05
PCGEM1,1590,5.960295129617686e-21,PCGEM1,8.629524804934493e-05
PCGF1,907,8.230911827881182e-18,PCGF1,7.542054414881862e-05
PCGF2,3062,4.5926644537439366e-18,PCGF2,0.00010734218384875382
PCGF3,5067,7.943381747587903e-18,PCGF3,0.0001270133263072409
PCGF3-AS1,2617,3.460375580124109e-19,PCGF3-AS1,0.00010192128901185547
PCGF5,7149,1.9056936186215014e-17,PCGF5,0.0001423906211508028
PCGF6,2236,1.45651832087161e-17,PCGF6,9.67571947039007e-05
PCGF7P,1051,1.8002234269984268e-20,PCGF7P,7.534154846649334e-05
PCID2,1897,8.092559010502441e-17,PCID2,0.00011928669300807853
PCIF1,2689,6.705245133703331e-18,PCIF1,0.00010290491542176351
PCK1,4320,2.1068105228576837e-20,PCK1,0.00012718266140315294
PCK2,2179,1.1040490490903266e-17,PCK2,0.0001005021051909208
PCLAF,2132,1.3221792264422098e-17,PCLAF,9.52782277712861e-05
PCLO,20284,6.176403247268459e-17,PCLO,0.00020173914855199827
PCM1,8652,4.3948964368226815e-17,PCM1,0.00015200874117246707
PCMTD1,4044,3.1354364888642197e-18,PCMTD1,0.00011980592648211952
PCMTD1-DT,4014,7.966916267972651e-19,PCMTD1-DT,0.00011829435669070876
PCMTD1P1,355,6.016906178943027e-21,PCMTD1P1,5.251690406191606e-05
PCMTD1P2,355,6.010835948933221e-21,PCMTD1P2,5.2499237344023145e-05
PCMTD1P3,472,1.8018632306789287e-20,PCMTD1P3,5.771376951347139e-05
PCMTD1P7,357,6.014180497328222e-21,PCMTD1P7,5.2607396541242354e-05
PCMTD2,2455,2.2130382360888446e-18,PCMTD2,0.00011600446943128038
PCNA,1276,7.211685126294547e-17,PCNA,8.19379482056281e-05
PCNAP1,709,6.319569482807728e-21,PCNAP1,6.722691174665918e-05
PCNAP3,778,5.988660318754222e-21,PCNAP3,6.81085567497154e-05
PCNAP4,730,2.9925633591981547e-20,PCNAP4,6.666491377275527e-05
PCNP,2285,1.9803707425414878e-17,PCNP,9.740848582903163e-05
PCNPP1,511,5.417418779274401e-20,PCNPP1,5.930466426010279e-05
PCNPP2,455,6.038422257575742e-21,PCNPP2,5.71141271060962e-05
PCNPP3,471,4.2122469066925426e-20,PCNPP3,5.770907955105452e-05
PCNPP4,517,1.8054836074293212e-20,PCNPP4,5.9532327798983946e-05
PCNPP5,481,6.023627971923812e-21,PCNPP5,5.8134372755218235e-05
PCNT,10526,2.8534356231043484e-17,PCNT,0.00016346342515839276
PCNX1,12865,7.288318812128113e-17,PCNX1,0.00017320189891227374
PCNX3,7102,4.780419562977625e-17,PCNX3,0.00014218530529774249
PCNX4,18069,7.412418619681902e-17,PCNX4,0.00019404148143753496
PCNX4-DT,502,2.282747757955469e-19,PCNX4-DT,5.891482611434746e-05
PCOLCE,1516,1.2898378558705267e-17,PCOLCE,8.49751166724295e-05
PCOLCE-AS1,2537,8.364601252393816e-20,PCOLCE-AS1,0.0001009201319756616
PCOLCE2,1896,1.0119330633904806e-17,PCOLCE2,9.363082913460011e-05
PCOTH,468,1.1912441380556214e-19,PCOTH,7.004598281031399e-05
PCP2,747,6.606709788465414e-20,PCP2,6.725681554759091e-05
PCP4,534,2.374277980231733e-20,PCP4,6.59299036024517e-05
PCP4L1,1406,5.9796552300616334e-21,PCP4L1,8.291868514568076e-05
PCSEAT,2413,5.995393586358586e-21,PCSEAT,9.936274756107315e-05
PCSK1,5136,1.7306073174874997e-19,PCSK1,0.00012761658026847405
PCSK1N,1025,4.525181395440223e-18,PCSK1N,7.465254294435553e-05
PCSK2,4691,1.7306845947569947e-19,PCSK2,0.00012382082863044114
PCSK4,2603,3.481924945893589e-19,PCSK4,0.00010506010239386548
PCSK5,10226,3.690461652299666e-18,PCSK5,0.00016066909921079418
PCSK6,4272,3.7345039654079615e-19,PCSK6,0.0001252946166061261
PCSK6-AS1,639,1.1925199430124399e-20,PCSK6-AS1,6.369090541894547e-05
PCSK7,4197,1.171669815949726e-17,PCSK7,0.00015584325817740688
PCTP,1972,8.66713538914307e-18,PCTP,0.00011671237483538912
PCYOX1,5339,1.4713604557459014e-17,PCYOX1,0.00012930381863755213
PCYOX1L,2507,4.883465458616177e-18,PCYOX1L,0.0001254997824556643
PCYT1A,5546,1.779795230587089e-17,PCYT1A,0.000131344448922189
PCYT1B,5558,3.2225671270102623e-19,PCYT1B,0.0001310209779779009
PCYT1B-AS1,275,5.9772670061109744e-21,PCYT1B-AS1,4.812569729994093e-05
PCYT2,5089,1.3156748378084019e-17,PCYT2,0.0001274131003265146
PDAP1,2604,4.435538446151965e-17,PDAP1,0.00010193763313785666
PDC,1234,6.579290081382926e-20,PDC,7.93960850369577e-05
PDC-AS1,2156,3.992611417935766e-19,PDC-AS1,0.00010987940352640712
PDCD1,2114,1.4844953886303978e-19,PDCD1,9.477195963513074e-05
PDCD10,2133,1.2160623910387169e-17,PDCD10,9.524047764100421e-05
PDCD11,6477,7.169634739713812e-17,PDCD11,0.00013811152516877178
PDCD1LG2,2432,1.4164337312302547e-18,PDCD1LG2,9.937860048747039e-05
PDCD2,3355,2.998718273115727e-17,PDCD2,0.00011073666459513097
PDCD2L,1157,2.4019446553199285e-18,PDCD2L,7.929274210169705e-05
PDCD4,3481,4.435540535232739e-18,PDCD4,0.00011447139344340265
PDCD4-AS1,925,4.764242595625799e-19,PDCD4-AS1,7.201900598251172e-05
PDCD5,603,6.058848159207516e-17,PDCD5,8.996831960166801e-05
PDCD5P1,309,4.829769125236233e-20,PDCD5P1,5.019920887543361e-05
PDCD5P2,312,6.033141763186759e-21,PDCD5P2,5.034982434999224e-05
PDCD6,1110,7.4855365460374855e-19,PDCD6,0.00011504824063549111
PDCD6-AHRR,5874,5.981874632683633e-21,PDCD6-AHRR,0.00013356387222228545
PDCD6-DT,1085,1.843076950770773e-19,PDCD6-DT,7.59105997163481e-05
PDCD6IP,5884,4.1634936614645077e-17,PDCD6IP,0.00013472047172587365
PDCD6IP-DT,4524,1.957424234026758e-18,PDCD6IP-DT,0.0001223328676158871
PDCD6IPP1,1064,1.1997171331346609e-20,PDCD6IPP1,7.5641839697312e-05
